title,CSns,CSs,r_p,pi,price,condition,localint
1,16.118902965355826,1.4298895105238794e-54,0.209977750949775,13.979805042964944,32.25,4.0,1.0
1,13.767940495659218,5.756851131234211e-37,0.21800193739276627,11.940832722061689,26.5,4.0,1.0
1,13.974220350048448,1.6991245275675288e-38,0.21661410672664594,12.119737710499837,27.0,4.0,1.0
1,16.502775549744875,1.6377527479396456e-57,0.21026645298232163,14.312734889532798,33.209999,4.0,1.0
1,1.4330626461820926,13.42972355070869,0.001230767115814327,12.89038428200606,14.0,4.0,1.0
1,13.33454705596737,9.38434162440563e-34,0.22137293341860112,11.564953804816883,25.450001,3.0,1.0
1,16.379235585926487,1.458817510206414e-56,0.21012347640188808,14.205589594787371,32.900002,5.0,1.0
2,6.11388034815202,6.222861151568073e-184,0.22650768041653171,5.302523100168877,11.5,5.0,1.0
2,2.5121674466840416,0.7471915972663485,0.9999998089776175,2.8268179352766025,3.05,4.0,1.0
2,0.010824734445300707,3.3829326261002084,0.0031659803616287917,2.943380598885948,2.95,3.0,1.0
2,3.5960229696599484,3.6734517679048896e-64,0.2098031232559983,3.1188040621572277,6.0,4.0,1.0
2,0.010824734445300707,3.3829326261002084,0.0031659803616287917,2.943380598885948,2.95,2.0,1.0
2,0.7417482944066716,2.6436022930729384,0.9999998075353508,2.936089466930237,3.0,3.0,1.0
2,8.122202480516304,0.0,0.35437772366477494,7.044325996697731,17.880001,6.0,1.0
2,7.68090359655887,6.235787350637132e-281,0.3005407418531712,6.661590746249082,15.95,6.0,1.0
2,2.7996627711673834,4.073365901006735e-31,0.21931729215518586,2.428126765890175,4.48,4.0,1.0
2,3.5960229696599484,3.6734517679048896e-64,0.2098031232559983,3.1188040621572277,6.0,5.0,1.0
2,3.545308581396987,5.498595166592986e-62,0.21021419505529843,3.0748198491922865,5.9000001,3.0,1.0
2,5.6938155063199245,3.8373429322549267e-162,0.217856400778952,4.938203977035117,10.5,6.0,1.0
2,5.251821806674895,3.8683842715916096e-140,0.21169469830192483,4.5548661180916925,9.4899998,6.0,1.0
2,5.855610928411204,2.0150055138683157e-170,0.22083835507667435,5.078527947130459,10.88,6.0,1.0
2,4.27085158301474,5.661575301381409e-94,0.20689266403906895,3.704077915619258,7.3699999,6.0,1.0
2,0.010824734445300707,3.3829326261002084,0.0031659803616287917,2.943380598885948,2.95,4.0,1.0
2,4.999647196707502,6.09731389091358e-128,0.20936002509688456,4.336156948385362,8.9300003,4.0,1.0
2,2.923949458027854,4.0978796289978405e-36,0.2174006950575669,2.535919687994106,4.71,4.0,1.0
2,5.8809204623139895,9.928960358786476e-172,0.22134307742082965,5.100478718249917,10.94,6.0,1.0
3,16.118902965355826,1.4298895105238794e-54,0.209977750949775,13.979805042964944,32.25,4.0,1.0
3,13.767940495659218,5.756851131234211e-37,0.21800193739276627,11.940832722061689,26.5,4.0,1.0
3,13.974220350048448,1.6991245275675288e-38,0.21661410672664594,12.119737710499837,27.0,4.0,1.0
3,16.502775549744875,1.6377527479396456e-57,0.21026645298232163,14.312734889532798,33.209999,4.0,1.0
3,1.4330626461820926,13.42972355070869,0.001230767115814327,12.89038428200606,14.0,4.0,1.0
3,13.33454705596737,9.38434162440563e-34,0.22137293341860112,11.564953804816883,25.450001,3.0,1.0
3,16.379235585926487,1.458817510206414e-56,0.21012347640188808,14.205589594787371,32.900002,5.0,1.0
4,6.234010131840252,1.0696986532482621e-12,0.23880998638366713,5.406710770970015,11.0,5.0,1.0
4,8.85013829405806,3.715162521375883e-88,0.26471663312570837,7.675659331167074,17.5,4.0,1.0
4,0.3081500163917817,10.754511626880202,0.0010699233564419525,9.594564429206152,9.75,5.0,1.0
4,7.908616666919375,4.02939518649407e-59,0.24654972940012956,6.859084604002111,15.0,3.0,1.0
5,0.012183287362770573,6.881387580276597,0.002067163041919391,5.978742907416818,5.9899998,4.0,1.0
5,0.008878238401872242,6.889193014012851,0.0038179728488652283,5.982646057768491,6.0,6.0,1.0
5,4.464749013773961,1.743079997455952e-28,0.21631449460518465,3.872243719841274,7.6499996,6.0,1.0
5,4.14035217005493,5.69535395425827e-16,0.2179519118567012,3.5908967422279554,6.98,5.0,1.0
5,4.14035217005493,5.69535395425827e-16,0.2179519118567012,3.5908967422279554,6.98,6.0,1.0
5,5.869115394112117,3.0469336474306642e-86,0.22202135739181286,5.090240270116332,10.74,4.0,1.0
5,5.838880984280541,6.206690220678587e-85,0.2216568787224796,5.06401819061483,10.67,4.0,1.0
5,5.838880984280541,6.206690220678587e-85,0.2216568787224796,5.06401819061483,10.67,4.0,1.0
5,6.023407884636139,5.643017310094056e-93,0.22406968830580207,5.224057003287025,11.1,6.0,1.0
5,6.350541261379873,1.4556483084501907e-107,0.22951995300224615,5.507777355705143,11.88,6.0,1.0
5,6.667070633763329,3.7371327318740976e-122,0.23639361591879832,5.7823009337553,12.66,6.0,1.0
5,6.971726862798569,9.55598707158837e-137,0.24475106120778872,6.04652702260213,13.44,6.0,1.0
5,7.2629065632021765,2.435098166867253e-151,0.25466682437070487,6.299065018076162,14.22,6.0,1.0
5,8.315701644186003,1.3645920679732888e-214,0.3178950977417278,7.212146386825593,17.6,6.0,1.0
5,5.734115988624444,0.0,0.8958816087329692,4.973156286566698,32.760002,6.0,1.0
5,4.247752972022537,4.4346357635023304e-20,0.21729483472891728,3.6840446615492803,7.1999998,6.0,1.0
5,5.146126166069036,9.093225065973446e-56,0.21635676024851286,4.463197072578049,9.1099997,6.0,1.0
5,5.545754997862252,2.092935929568352e-72,0.21872047317934853,4.809792195709225,10.0,6.0,1.0
6,5.126765723770227,2.116528214340729e-77,0.23448383588923086,4.446405904502614,8.75,5.0,1.0
6,3.6916911752621586,9.565278910686424e-38,0.2531795068285264,3.201776387631466,5.8400002,6.0,1.0
6,4.72414886069288,8.26175592077557e-66,0.23799993294626792,4.097219283990741,7.8999996,4.0,1.0
6,0.04573278841925024,3.3286713530037324,0.003605285677102992,2.926595695417752,2.95,3.0,1.0
6,3.2356313690420286,3.497594136268702e-26,0.2626398547390907,2.8062390987357615,4.9899998,3.0,1.0
6,6.489136576577098,0.0,0.8915619682931457,5.627980045087282,37.5,1.0,1.0
6,0.04573278841925024,3.3286713530037324,0.003605285677102992,2.926595695417752,2.95,3.0,1.0
6,2.664420667948776,1.83766209206087e-12,0.27688168350255293,2.310832292399358,3.98,4.0,1.0
6,4.772129824551294,3.578194221092137e-67,0.23750876763090012,4.138832818234098,8.0,4.0,1.0
6,5.699481288473213,1.8638945966605802e-94,0.2319021504627144,4.943117867892895,10.0,3.0,1.0
6,8.497656500641826,2.145268206530948e-189,0.27018325237475677,7.369954484891586,16.950001,6.0,1.0
6,0.04573278841925024,3.3286713530037324,0.003605285677102992,2.926595695417752,2.95,3.0,1.0
