title,CSns,CSs,r_p,pi,price,condition,localint
1,14.874677053697381,9.524118786455878e-66,0.26463304363030987,13.82434168971543,32.450001,6.0,1.0
1,10.583231254218987,4.0113271915746954e-35,0.238773749711008,9.835924807741067,20.5,4.0,1.0
1,6.458446945447266,1.1433413233688945e-9,0.31812866100237447,6.00240106405367,10.5,5.0,1.0
1,0.3494027107081502,6.1191347011613715,0.0029714077035164245,6.011779018231791,6.1999998,4.0,1.0
1,0.3494027107081502,6.1191347011613715,0.0029714077035164245,6.011779018231791,6.1999998,6.0,1.0
1,16.60124614048819,1.5213922956102664e-91,0.3953327911148453,15.428993738330032,42.5,5.0,1.0
1,10.374262124780586,9.0860844563495e-34,0.24038643523384912,9.641711472047788,19.969999,5.0,1.0
1,9.787100446929013,5.495544596190421e-30,0.24621868525937166,9.096010638851611,18.49,1.0,1.0
1,0.19053739574993722,6.031637134275652,0.9999998434170976,5.782812389512485,5.8000002,4.0,1.0
2,7.621874575045282,5.542294635188618e-123,0.3360877038461218,7.083676375709248,16.99,6.0,0.0
2,0.5337409140350359,5.006573663040263,0.0015037431520727093,5.149100145536403,5.4400001,6.0,0.0
2,6.732988449881573,4.4762869121430635e-88,0.254895816514216,6.2575565565595745,13.74,4.0,0.0
2,3.929593000759392,1.4439975653634677e-15,0.20208259717167815,3.6521153466326037,6.9799995,5.0,0.0
2,5.722400833304025,3.3764650761114493e-59,0.21788058380886188,5.3183288698992826,11.05,5.0,0.0
2,2.8291473533247937,0.0,0.9998828631453317,2.629374712588749,45.5,5.0,0.0
2,5.903291559176351,5.001857588557091e-64,0.22246269553016354,5.486446483070458,11.5,6.0,0.0
2,6.056661652050732,3.2595617916643e-68,0.22693013384465688,5.628986758817272,11.889999,5.0,0.0
2,5.496032732624197,2.6911562553793735e-53,0.21308595833413915,5.107945144581898,10.5,5.0,0.0
3,10.027560444842738,1.3026663503788135e-132,0.4113429288668683,9.31949119993319,24.5,4.0,1.0
3,7.612469163363492,2.874204471051997e-72,0.24403375568876448,7.074935101908673,15.0,5.0,1.0
3,9.505454060202675,2.26239597686259e-110,0.32266783141820177,8.834251955169073,21.0,4.0,1.0
3,5.111891614989119,3.005337166443222e-34,0.2377835379581577,4.750929120093725,9.0,4.0,1.0
3,6.826395324404152,1.399797422036042e-59,0.23452486326184244,6.344367755546079,13.0,3.0,1.0
3,8.320374334104443,1.2017865970350394e-84,0.26077091204787456,7.732853450583454,16.950001,4.0,1.0
3,8.159564737636778,1.0012035512441964e-81,0.25612362303994585,7.583398991805698,16.49,5.0,1.0
3,9.71134922444654,1.1596259169753317e-116,0.34419261846212745,9.025608385462784,21.99,3.0,1.0
3,7.800186462222479,1.928235575970637e-75,0.2475982498546421,7.24939724795251,15.5,5.0,1.0
3,5.314331613422355,4.286568558293014e-37,0.23588388242946948,4.9390743618293005,9.4499998,5.0,1.0
3,5.179675935149927,3.384123433371711e-35,0.2371043940388531,4.81392703256774,9.1499996,3.0,1.0
3,6.414925040078752,3.058111018357081e-53,0.23254075601180987,5.961952340062167,12.0,4.0,1.0
3,0.7999515022419986,2.1922681017456207,0.006333915656743626,2.7809320543135883,3.5799999,1.0,1.0
3,5.776657823755489,9.711822798085291e-44,0.23301469383982706,5.368754648714439,10.5,1.0,1.0
3,8.31692349469904,1.3909899149511178e-84,0.26066513268142344,7.729646282933063,16.940001,4.0,1.0
3,9.876862462557451,4.431940722614682e-123,0.3690100207874665,9.17943435086401,23.0,3.0,1.0
4,10.027560444842738,1.3026663503788135e-132,0.4113429288668683,9.31949119993319,24.5,4.0,1.0
4,7.612469163363492,2.874204471051997e-72,0.24403375568876448,7.074935101908673,15.0,5.0,1.0
4,9.505454060202675,2.26239597686259e-110,0.32266783141820177,8.834251955169073,21.0,4.0,1.0
4,5.111891614989119,3.005337166443222e-34,0.2377835379581577,4.750929120093725,9.0,4.0,1.0
4,6.826395324404152,1.399797422036042e-59,0.23452486326184244,6.344367755546079,13.0,3.0,1.0
4,8.320374334104443,1.2017865970350394e-84,0.26077091204787456,7.732853450583454,16.950001,4.0,1.0
4,8.159564737636778,1.0012035512441964e-81,0.25612362303994585,7.583398991805698,16.49,5.0,1.0
4,9.71134922444654,1.1596259169753317e-116,0.34419261846212745,9.025608385462784,21.99,3.0,1.0
4,7.800186462222479,1.928235575970637e-75,0.2475982498546421,7.24939724795251,15.5,5.0,1.0
4,5.314331613422355,4.286568558293014e-37,0.23588388242946948,4.9390743618293005,9.4499998,5.0,1.0
4,5.179675935149927,3.384123433371711e-35,0.2371043940388531,4.81392703256774,9.1499996,3.0,1.0
4,6.414925040078752,3.058111018357081e-53,0.23254075601180987,5.961952340062167,12.0,4.0,1.0
4,0.7999515022419986,2.1922681017456207,0.006333915656743626,2.7809320543135883,3.5799999,1.0,1.0
4,5.776657823755489,9.711822798085291e-44,0.23301469383982706,5.368754648714439,10.5,1.0,1.0
4,8.31692349469904,1.3909899149511178e-84,0.26066513268142344,7.729646282933063,16.940001,4.0,1.0
4,9.876862462557451,4.431940722614682e-123,0.3690100207874665,9.17943435086401,23.0,3.0,1.0
5,0.6163600912240215,3.4216083552731695,0.011322422465795007,3.7528381513863462,5.0,3.0,1.0
5,4.248403949287021,4.4650628986253226e-5,0.34241217008759867,3.948455814160555,6.4499998,4.0,1.0
5,5.186715998259174,1.0068932586843645e-11,0.30631367687118416,4.820469980540813,8.3500004,3.0,1.0
5,5.721398348198623,9.950965144222883e-16,0.29165805331107236,5.317397172586736,9.4899998,4.0,1.0
5,6.615561762914657,8.243575575486059e-23,0.2713544494125707,6.14842163966278,11.5,4.0,1.0
5,5.494496156231744,5.254590002999954e-14,0.2976573057260234,5.106517069403914,9.0,3.0,1.0
5,5.72598703774684,9.17678971351963e-16,0.29154015782359727,5.321661844148583,9.5,4.0,1.0
5,6.937411531811748,1.8555620400695555e-25,0.2653994024699618,6.447544851677887,12.25,4.0,1.0
5,6.873459690608819,6.283421482951173e-25,0.26652455927614466,6.388108797954894,12.1,3.0,1.0
5,6.937411531811748,1.8555620400695555e-25,0.2653994024699618,6.447544851677887,12.25,3.0,1.0
5,6.615561762914657,8.243575575486059e-23,0.2713544494125707,6.14842163966278,11.5,3.0,1.0
5,6.937411531811748,1.8555620400695555e-25,0.2653994024699618,6.447544851677887,12.25,4.0,1.0
5,5.377084656560834,3.969994900668448e-13,0.30089018574696996,4.997396267393336,8.75,2.0,1.0
5,7.17448164849326,1.9500650286865404e-27,0.2614809889913585,6.667874898884611,12.809999,4.0,1.0
5,7.99051986661107,2.0964938210466966e-34,0.2510421093608843,7.426290770261327,14.78,4.0,1.0
5,7.254349134104005,4.154531606423845e-28,0.26025064131332476,6.7421027565379585,13.0,4.0,1.0
5,8.391671649081651,6.534856720567319e-38,0.24764150627391132,7.799116297181472,15.77,4.0,1.0
5,8.443941842493764,2.2627486160838722e-38,0.24728240172364105,7.847695571293305,15.9,4.0,1.0
5,6.830713184083693,1.4167501514160575e-24,0.2672927379095482,6.348380721162929,12.0,4.0,1.0
5,7.359026733727499,5.429206909984236e-29,0.2587066627171975,6.839388828647653,13.25,4.0,1.0
5,8.683981008053633,1.6915592514422347e-40,0.24588259638497434,8.070785015967264,16.5,4.0,1.0
5,8.664054119430435,2.5439586643561734e-40,0.24598318842091751,8.052265211056843,16.450001,3.0,1.0
5,8.882486300625274,2.8558339728857053e-42,0.24503553011046408,8.255273390526302,17.0,4.0,1.0
5,8.683981008053633,1.6915592514422347e-40,0.24588259638497434,8.070785015967264,16.5,1.0,1.0
5,8.683981008053633,1.6915592514422347e-40,0.24588259638497434,8.070785015967264,16.5,3.0,1.0
5,8.683981008053633,1.6915592514422347e-40,0.24588259638497434,8.070785015967264,16.5,4.0,1.0
5,9.661677260648544,2.2952240388722102e-49,0.24448574509677642,8.979443873960195,19.0,1.0,1.0
5,10.04118727155097,6.471175720161233e-53,0.24589158710579653,9.332155804877623,20.0,4.0,1.0
5,10.774779213960235,5.099519511691604e-60,0.25207993193381784,10.013947122838836,22.0,4.0,1.0
5,11.126013367781539,1.4264186693247072e-63,0.2569007269658408,10.340379820368685,23.0,4.0,1.0
5,10.594976815876015,3.0465625991783808e-58,0.2501059772729748,9.846840988112461,21.5,4.0,1.0
5,12.505431851983332,2.1551081051320178e-79,0.29348362399497757,11.622394373684639,27.450001,4.0,1.0
5,12.241839748562645,5.1506117445149516e-76,0.28346968540244266,11.37741511858931,26.5,5.0,1.0
5,12.241839748562645,5.1506117445149516e-76,0.28346968540244266,11.37741511858931,26.5,3.0,1.0
5,11.692977900759065,1.2935523400730844e-69,0.26785687715796175,10.86730967582279,24.700001,1.0,1.0
5,13.561330693581684,3.3446184167454776e-100,0.3857816917344199,12.603733754925319,33.299999,4.0,1.0
5,13.398420715537021,6.364682316309807e-117,0.501501528361118,12.452327227373607,38.0,3.0,1.0
5,13.524740177306118,2.2981609297679166e-113,0.4739020188456125,12.56972697966758,37.0,1.0,1.0
6,7.621874575045282,5.542294635188618e-123,0.3360877038461218,7.083676375709248,16.99,6.0,0.0
6,0.5337409140350359,5.006573663040263,0.0015037431520727093,5.149100145536403,5.4400001,6.0,0.0
6,6.732988449881573,4.4762869121430635e-88,0.254895816514216,6.2575565565595745,13.74,4.0,0.0
6,3.929593000759392,1.4439975653634677e-15,0.20208259717167815,3.6521153466326037,6.9799995,5.0,0.0
6,5.722400833304025,3.3764650761114493e-59,0.21788058380886188,5.3183288698992826,11.05,5.0,0.0
6,2.8291473533247937,0.0,0.9998828631453317,2.629374712588749,45.5,5.0,0.0
6,5.903291559176351,5.001857588557091e-64,0.22246269553016354,5.486446483070458,11.5,6.0,0.0
6,6.056661652050732,3.2595617916643e-68,0.22693013384465688,5.628986758817272,11.889999,5.0,0.0
6,5.496032732624197,2.6911562553793735e-53,0.21308595833413915,5.107945144581898,10.5,5.0,0.0
7,4.741564906885484,1.311527646921116e-60,0.203435608905613,4.406752037716021,8.75,5.0,1.0
7,3.3786859228378603,1.8872392559185543e-29,0.20585967968720179,3.140109092179041,5.8400002,6.0,1.0
7,4.357790425680396,1.686071401785848e-51,0.20172757075460696,4.050076760611188,7.8999996,4.0,1.0
7,0.051375965607440635,3.089013566450769,0.0032299032773082845,2.9186393609256154,2.95,3.0,1.0
7,2.9509715826619947,2.2783624246331104e-20,0.21131109673710283,2.7425966512139714,4.9899998,3.0,1.0
7,3.3830909740839674,0.0,0.9946283984874174,3.144203092564196,37.5,1.0,1.0
7,0.051375965607440635,3.089013566450769,0.0032299032773082845,2.9186393609256154,2.95,3.0,1.0
7,2.420227618491806,1.3493332906778945e-9,0.22118794016843268,2.24932974765015,3.98,4.0,1.0
7,4.403519605829021,1.4305123724220279e-52,0.20182794071832919,4.0925768975407495,8.0,4.0,1.0
7,5.285570807585064,5.173088875003032e-74,0.2094724399474441,4.912344423039306,10.0,3.0,1.0
7,7.614093643891716,1.2396958341752014e-148,0.33480350461141223,7.076444874108056,16.950001,6.0,1.0
7,0.051375965607440635,3.089013566450769,0.0032299032773082845,2.9186393609256154,2.95,3.0,1.0
7,6.095449481825364,2.2893140570205916e-95,0.22815172509470283,5.665035690183735,11.99,5.0,1.0
7,7.042641307861448,1.8246224723245125e-124,0.2742692612728613,6.545344109758698,14.7,4.0,1.0
7,2.95609801688834,1.7817563966239007e-20,0.2112326902462846,2.747361096057985,5.0,6.0,1.0
7,6.4736356143130225,3.2866468869519362e-106,0.24230628869352214,6.0165172248044705,13.0,6.0,1.0
7,0.051375965607440635,3.089013566450769,0.0032299032773082845,2.9186393609256154,2.95,3.0,1.0
7,2.9509715826619947,2.2783624246331104e-20,0.21131109673710283,2.7425966512139714,4.9899998,4.0,1.0
7,6.65068860907077,1.4061655415455054e-111,0.25059741993940227,6.181068097934862,13.5,5.0,1.0
7,0.051375965607440635,3.089013566450769,0.0032299032773082845,2.9186393609256154,2.95,3.0,1.0
7,5.697980585920419,1.2367366210611255e-84,0.2173149633771766,5.295632992687316,10.99,1.0,1.0
7,6.205881240236187,3.903209315783077e-251,0.7910410450551779,5.767669606614738,26.49,5.0,1.0
7,3.4082965142953054,4.3085430418780116e-30,0.20556361292308725,3.1676288112603053,5.9000001,6.0,1.0
7,2.8064565649314606,2.2202599460439715e-17,0.21365324150250667,2.60828617326611,4.71,4.0,1.0
7,3.2794520980829245,2.592807075399039e-27,0.20692855803808677,3.047882397398559,5.6400003,5.0,1.0
7,6.65068860907077,1.4061655415455054e-111,0.25059741993940227,6.181068097934862,13.5,5.0,1.0
7,7.712609925527207,1.5312110765758374e-154,0.3531324376568152,7.168004693149015,17.5,5.0,1.0
7,5.42915345057841,1.1653321743227143e-77,0.2118534449841609,5.045788363387512,10.34,6.0,1.0
7,0.051375965607440635,3.089013566450769,0.0032299032773082845,2.9186393609256154,2.95,3.0,1.0
8,0.01870601039636541,3.142453239250059,0.0015921484620660875,2.9379424806976844,2.95,4.0,0.0
8,3.0390064658094103,2.7013076254725065e-90,0.13673172870664507,2.824415187566095,5.7399998,1.0,0.0
8,1.9372452827185371,2.6399683753467046e-16,0.12199565868766443,1.8004519108825612,3.5,5.0,0.0
8,2.6325124089102823,3.3138834891423785e-62,0.12805740066510016,2.446624616575828,4.8900003,3.0,0.0
8,0.8737651847138975,2.1551683254949614,0.9999998009094047,2.815053506667434,2.99,5.0,0.0
8,1.8381455498474002,0.0,0.9998450054921658,1.7083498394477001,26.99,5.0,0.0
8,2.6519702196365795,1.5804441796473527e-63,0.12837797024408515,2.464708466265007,4.9300003,4.0,0.0
8,1.4479834082854588,0.0,0.9999991178628854,1.3457379494636625,35.900002,6.0,0.0
8,2.5396629559050186,6.271040813312477e-56,0.12664842106316845,2.3603314782835323,4.6999998,4.0,0.0
8,3.9671260146057,4.6719768946794366e-160,0.17830062132061753,3.686998067526849,7.8499999,3.0,0.0
8,3.8109785599406893,1.7215754360276336e-147,0.16831384237981334,3.5418765459317374,7.4699998,4.0,0.0
8,3.610199701326006,5.987664047175007e-132,0.15762162276676095,3.3552751470885607,7.0,4.0,0.0
8,4.977016633596402,4.7075820645307215e-289,0.3787906598075094,4.625577973212628,11.75,5.0,0.0
