title,CSns,CSs,r_p,pi,price,condition,localint
1,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
2,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,5.0,0.0
3,4.952329178224595,0.0,0.2662671191239919,4.353906920443267,7.75,3.0,1.0
4,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
5,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,5.0,0.0
6,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
7,2.1828925173835105,0.0,0.35058144006436764,1.9191193670666102,3.0,4.0,1.0
8,5.58291459749131,0.0,0.2509566944866617,4.908294587755043,9.0,4.0,1.0
9,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,5.0,0.0
10,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
11,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,5.0,0.0
12,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,5.0,0.0
13,5.58291459749131,0.0,0.2509566944866617,4.908294587755043,9.0,4.0,1.0
14,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
15,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
16,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
17,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
18,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
19,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
20,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
21,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
22,5.58291459749131,0.0,0.2509566944866617,4.908294587755043,9.0,4.0,1.0
23,5.3341315471244615,0.0,0.2568034272873131,4.689573617137024,8.5,2.0,1.0
24,2.1828925173835105,0.0,0.35058144006436764,1.9191193670666102,3.0,4.0,1.0
25,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
26,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
27,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,5.0,0.0
28,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,5.0,0.0
29,6.068759104928162,0.0,0.24029818446441867,5.335431332317526,10.0,5.0,1.0
30,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
31,5.58291459749131,0.0,0.2509566944866617,4.908294587755043,9.0,4.0,1.0
32,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
33,5.58291459749131,0.0,0.2509566944866617,4.908294587755043,9.0,4.0,1.0
34,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
35,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
36,6.068759104928162,0.0,0.24029818446441867,5.335431332317526,10.0,5.0,1.0
37,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
38,5.58291459749131,0.0,0.2509566944866617,4.908294587755043,9.0,4.0,1.0
39,5.58291459749131,0.0,0.2509566944866617,4.908294587755043,9.0,4.0,1.0
40,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
41,2.1828925173835105,0.0,0.35058144006436764,1.9191193670666102,3.0,4.0,1.0
42,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
43,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
44,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
45,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
46,5.58291459749131,0.0,0.2509566944866617,4.908294587755043,9.0,4.0,1.0
47,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
48,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
49,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
50,5.3341315471244615,0.0,0.2568034272873131,4.689573617137024,8.5,2.0,1.0
51,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
52,5.58291459749131,0.0,0.2509566944866617,4.908294587755043,9.0,4.0,1.0
53,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,4.0,0.0
54,6.068759104928162,0.0,0.24029818446441867,5.335431332317526,10.0,5.0,1.0
55,5.3341315471244615,0.0,0.2568034272873131,4.689573617137024,8.5,2.0,1.0
56,2.647517711141885,0.0,0.08368756909221874,2.3276008661179515,5.0,5.0,0.0
57,5.3341315471244615,0.0,0.2568034272873131,4.689573617137024,8.5,2.0,1.0
58,12.60028980734968,0.0,0.1960822125132663,11.07771454955625,25.0,5.0,1.0
