title,CSns,CSs,r_p,pi,price,condition,localint
1,1.6634703334727199,0.0,0.1332784934602659,1.5954606477905418,3.0,4.0,1.0
2,3.877467665964957,0.0,0.1678013618323071,3.7189404281184206,7.75,3.0,1.0
3,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,5.0,0.0
4,4.172157245886027,0.0,0.18778036992765293,4.001581854669418,8.5,2.0,1.0
5,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,5.0,0.0
6,1.6634703334727199,0.0,0.1332784934602659,1.5954606477905418,3.0,4.0,1.0
7,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,4.0,0.0
8,1.06005977304648,0.0,0.07405646555854249,1.0167200569610684,2.0,2.0,0.0
9,1.9266864870602847,0.0,0.9991640065936945,1.8479154144680128,25.0,5.0,1.0
10,3.877467665964957,0.0,0.1678013618323071,3.7189404281184206,7.75,3.0,1.0
11,3.877467665964957,0.0,0.1678013618323071,3.7189404281184206,7.75,3.0,1.0
12,1.9266864870602847,0.0,0.9991640065936945,1.8479154144680128,25.0,5.0,1.0
13,3.7742328085260106,0.0,0.162244625766519,3.6199262472161036,7.5,4.0,1.0
14,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,5.0,0.0
15,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,5.0,0.0
16,1.9266864870602847,0.0,0.9991640065936945,1.8479154144680128,25.0,5.0,1.0
17,4.172157245886027,0.0,0.18778036992765293,4.001581854669418,8.5,2.0,1.0
18,3.877467665964957,0.0,0.1678013618323071,3.7189404281184206,7.75,3.0,1.0
19,1.6634703334727199,0.0,0.1332784934602659,1.5954606477905418,3.0,4.0,1.0
20,1.06005977304648,0.0,0.07405646555854249,1.0167200569610684,2.0,2.0,0.0
21,3.7742328085260106,0.0,0.162244625766519,3.6199262472161036,7.5,4.0,1.0
22,4.172157245886027,0.0,0.18778036992765293,4.001581854669418,8.5,2.0,1.0
23,3.7742328085260106,0.0,0.162244625766519,3.6199262472161036,7.5,4.0,1.0
24,4.172157245886027,0.0,0.18778036992765293,4.001581854669418,8.5,2.0,1.0
25,3.7742328085260106,0.0,0.162244625766519,3.6199262472161036,7.5,4.0,1.0
26,1.6634703334727199,0.0,0.1332784934602659,1.5954606477905418,3.0,4.0,1.0
27,4.172157245886027,0.0,0.18778036992765293,4.001581854669418,8.5,2.0,1.0
28,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,5.0,0.0
29,1.6634703334727199,0.0,0.1332784934602659,1.5954606477905418,3.0,4.0,1.0
30,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,4.0,0.0
31,4.172157245886027,0.0,0.18778036992765293,4.001581854669418,8.5,2.0,1.0
32,4.172157245886027,0.0,0.18778036992765293,4.001581854669418,8.5,2.0,1.0
33,1.6634703334727199,0.0,0.1332784934602659,1.5954606477905418,3.0,4.0,1.0
34,1.6634703334727199,0.0,0.1332784934602659,1.5954606477905418,3.0,4.0,1.0
35,4.172157245886027,0.0,0.18778036992765293,4.001581854669418,8.5,2.0,1.0
36,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,4.0,0.0
37,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,4.0,0.0
38,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,5.0,0.0
39,3.7742328085260106,0.0,0.162244625766519,3.6199262472161036,7.5,4.0,1.0
40,1.6634703334727199,0.0,0.1332784934602659,1.5954606477905418,3.0,4.0,1.0
41,1.6634703334727199,0.0,0.1332784934602659,1.5954606477905418,3.0,4.0,1.0
42,1.9266864870602847,0.0,0.9991640065936945,1.8479154144680128,25.0,5.0,1.0
43,3.877467665964957,0.0,0.1678013618323071,3.7189404281184206,7.75,3.0,1.0
44,3.7742328085260106,0.0,0.162244625766519,3.6199262472161036,7.5,4.0,1.0
45,2.9112207254276194,0.0,0.15905142598452146,2.7921977392620385,6.0,4.0,0.0
46,1.06005977304648,0.0,0.07405646555854249,1.0167200569610684,2.0,2.0,0.0
47,4.172157245886027,0.0,0.18778036992765293,4.001581854669418,8.5,2.0,1.0
48,2.5068858110659473,0.0,0.11446913119315573,2.404393742153734,5.0,4.0,0.0
49,1.9266864870602847,0.0,0.9991640065936945,1.8479154144680128,25.0,5.0,1.0
50,1.6634703334727199,0.0,0.1332784934602659,1.5954606477905418,3.0,4.0,1.0
51,3.877467665964957,0.0,0.1678013618323071,3.7189404281184206,7.75,3.0,1.0
52,1.9266864870602847,0.0,0.9991640065936945,1.8479154144680128,25.0,5.0,1.0
