title,CSns,CSs,r_p,pi,price,condition,localint
1,11.588495308476737,0.0,0.3125019487030986,10.273244278383483,25.0,5.0,1.0
2,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,5.0,0.0
3,11.588495308476737,0.0,0.3125019487030986,10.273244278383483,25.0,5.0,1.0
4,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,5.0,0.0
5,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,5.0,0.0
6,5.48227098398816,0.0,0.27400004698332187,4.860053658356038,9.0,4.0,1.0
7,5.243821966964974,0.0,0.27854517849711286,4.648667716125234,8.5,2.0,1.0
8,2.1805735043349497,0.0,0.3647852152268819,1.933086538044105,3.0,4.0,1.0
9,2.1805735043349497,0.0,0.3647852152268819,1.933086538044105,3.0,4.0,1.0
10,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,4.0,0.0
11,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,5.0,0.0
12,5.243821966964974,0.0,0.27854517849711286,4.648667716125234,8.5,2.0,1.0
13,5.48227098398816,0.0,0.27400004698332187,4.860053658356038,9.0,4.0,1.0
14,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,5.0,0.0
15,5.243821966964974,0.0,0.27854517849711286,4.648667716125234,8.5,2.0,1.0
16,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,5.0,0.0
17,5.946756790325987,0.0,0.26617043908062515,5.271822056696759,10.0,5.0,1.0
18,11.588495308476737,0.0,0.3125019487030986,10.273244278383483,25.0,5.0,1.0
19,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,5.0,0.0
20,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,5.0,0.0
21,11.588495308476737,0.0,0.3125019487030986,10.273244278383483,25.0,5.0,1.0
22,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,4.0,0.0
23,2.637216063638551,0.0,0.11232380656001688,2.3379018686591673,5.0,4.0,0.0
24,11.588495308476737,0.0,0.3125019487030986,10.273244278383483,25.0,5.0,1.0
25,11.588495308476737,0.0,0.3125019487030986,10.273244278383483,25.0,5.0,1.0
