title,CSns,CSs,r_p,pi,price,condition,localint,sold
1,0.9386170116390788,24.697338426997455,0.9999979312596349,21.193619329424145,21.5,4.0,1.0,0.0
1,7.279053962357288,21.70695024664085,0.026532732882266156,23.96315364789328,27.0,4.0,1.0,0.0
1,26.657212737814575,0.010175844845371821,0.08371967036129048,22.046320196006164,49.389999,5.0,1.0,0.0
1,23.337720545379593,0.14649872046506868,0.45897340722401203,19.41474756267214,43.0,4.0,1.0,0.0
1,0.6052604334921773,27.814615744947144,0.005690852584111868,23.49512732447031,26.0,4.0,1.0,0.0
1,7.279053962357288,21.70695024664085,0.026532732882266156,23.96315364789328,27.0,4.0,1.0,0.0
1,7.279053962357288,21.70695024664085,0.026532732882266156,23.96315364789328,27.0,4.0,1.0,0.0
1,20.821337754906008,1.7623108072067921,0.9999987930015259,18.670232589559063,36.75,4.0,1.0,0.0
1,0.6052604334921773,27.814615744947144,0.005690852584111868,23.49512732447031,26.0,3.0,1.0,0.0
1,6.030669645396128,22.84960604865638,0.02006708107976808,23.875746338133098,26.790001,4.0,1.0,0.0
2,10.711325251568123,4.112796855169242e-18,0.24003836311550703,8.855209256341915,19.5,5.0,0.0,0.0
2,10.292264598832775,3.647717802385458e-17,0.24304580205971507,8.508765685269562,18.5,4.0,0.0,0.0
2,7.552887834196877,3.36892155354887e-11,0.28589046595593187,6.244082846051123,12.15,3.0,0.0,0.5
2,2.2310469040659218,0.005523377985455088,0.3176543019721315,1.849005365716173,3.0,3.0,0.0,0.0
2,7.201797960616449,1.1440372530137547e-9,0.4274499529461305,5.953831713209292,10.46,2.0,0.0,1.0
2,11.540861568451433,5.1747707396252155e-20,0.23614409823522722,9.540999062851757,21.5,5.0,0.0,0.0
2,10.292264598832775,3.647717802385458e-17,0.24304580205971507,8.508765685269562,18.5,5.0,0.0,0.0
2,13.92930866607876,9.715872410816937e-26,0.24078297060471537,11.515563213454513,27.5,5.0,0.0,0.0
2,16.013885061183295,1.7299575895065793e-31,0.2706733767839547,13.238913009669425,33.5,4.0,0.0,0.0
2,11.911068464336498,7.195784412898832e-21,0.23455836182038936,9.84705451856888,22.4,5.0,0.0,0.5
2,7.326408970331989,8.84415326956724e-11,0.28369343118830853,6.056849456710834,11.7,2.0,0.0,0.0
2,14.118050851916639,3.2286958773266117e-26,0.24227272909453842,11.671599139153727,28.0,4.0,0.0,0.0
2,9.870320263952522,3.2222024560622407e-16,0.24678237812306983,8.159938131989389,17.5,4.0,0.0,0.0
2,17.832689159022618,6.85576610483787e-40,0.3694056048366758,14.742544960375195,42.25,5.0,0.0,0.0
2,9.226885231016297,8.569789227477998e-15,0.25384865754991104,7.6280009789580845,15.99,5.0,0.0,0.0
2,14.118050851916639,3.2286958773266117e-26,0.24227272909453842,11.671599139153727,28.0,5.0,0.0,0.0
2,11.951985286000756,5.778608733826818e-21,0.23447372736044464,9.880881053515001,22.5,4.0,0.0,0.5
2,15.03980132237693,1.3015163878182018e-28,0.25026816387971507,12.433623735210366,30.5,4.0,0.0,0.5
2,7.464853791602984,4.656775059421682e-11,0.281134783977841,6.171303815405736,12.0,3.0,0.0,0.0
2,1.0786349950336072,0.06157999968157616,0.1959903233158692,0.9426324136636195,1.79,3.0,0.0,0.0
3,0.9386170116390788,24.697338426997455,0.9999979312596349,21.193619329424145,21.5,4.0,1.0,0.0
3,7.279053962357288,21.70695024664085,0.026532732882266156,23.96315364789328,27.0,4.0,1.0,0.0
3,26.657212737814575,0.010175844845371821,0.08371967036129048,22.046320196006164,49.389999,5.0,1.0,0.0
3,23.337720545379593,0.14649872046506868,0.45897340722401203,19.41474756267214,43.0,4.0,1.0,0.0
3,0.6052604334921773,27.814615744947144,0.005690852584111868,23.49512732447031,26.0,4.0,1.0,0.0
3,7.279053962357288,21.70695024664085,0.026532732882266156,23.96315364789328,27.0,4.0,1.0,0.0
3,7.279053962357288,21.70695024664085,0.026532732882266156,23.96315364789328,27.0,4.0,1.0,0.0
3,20.821337754906008,1.7623108072067921,0.9999987930015259,18.670232589559063,36.75,4.0,1.0,0.0
3,0.6052604334921773,27.814615744947144,0.005690852584111868,23.49512732447031,26.0,3.0,1.0,0.0
3,6.030669645396128,22.84960604865638,0.02006708107976808,23.875746338133098,26.790001,4.0,1.0,0.0
4,10.711325251568123,4.112796855169242e-18,0.24003836311550703,8.855209256341915,19.5,5.0,0.0,0.0
4,10.292264598832775,3.647717802385458e-17,0.24304580205971507,8.508765685269562,18.5,4.0,0.0,0.0
4,7.552887834196877,3.36892155354887e-11,0.28589046595593187,6.244082846051123,12.15,3.0,0.0,0.5
4,2.2310469040659218,0.005523377985455088,0.3176543019721315,1.849005365716173,3.0,3.0,0.0,0.0
4,7.201797960616449,1.1440372530137547e-9,0.4274499529461305,5.953831713209292,10.46,2.0,0.0,1.0
4,11.540861568451433,5.1747707396252155e-20,0.23614409823522722,9.540999062851757,21.5,5.0,0.0,0.0
4,10.292264598832775,3.647717802385458e-17,0.24304580205971507,8.508765685269562,18.5,5.0,0.0,0.0
4,13.92930866607876,9.715872410816937e-26,0.24078297060471537,11.515563213454513,27.5,5.0,0.0,0.0
4,16.013885061183295,1.7299575895065793e-31,0.2706733767839547,13.238913009669425,33.5,4.0,0.0,0.0
4,11.911068464336498,7.195784412898832e-21,0.23455836182038936,9.84705451856888,22.4,5.0,0.0,0.5
4,7.326408970331989,8.84415326956724e-11,0.28369343118830853,6.056849456710834,11.7,2.0,0.0,0.0
4,14.118050851916639,3.2286958773266117e-26,0.24227272909453842,11.671599139153727,28.0,4.0,0.0,0.0
4,9.870320263952522,3.2222024560622407e-16,0.24678237812306983,8.159938131989389,17.5,4.0,0.0,0.0
4,17.832689159022618,6.85576610483787e-40,0.3694056048366758,14.742544960375195,42.25,5.0,0.0,0.0
