title,CSns,CSs,r_p,pi,price,condition,localint
1,8.301679764644522,2.722817662586386e-203,0.3035417441442657,7.40987846224727,17.75,4.0,0.0
1,3.30115206878508,8.852613776857006e-42,0.22662078523977763,2.9465284506961478,5.4200001,4.0,0.0
1,0.4714040818987049,1.6801850232570275,0.005293371865939029,1.920456368095285,2.21,3.0,0.0
1,5.897370339402858,8.673686851687444e-115,0.2140971618831841,5.263850052123554,11.0,5.0,0.0
1,6.471095692637624,7.130026059337257e-133,0.2225263692106033,5.775943418611238,12.38,4.0,0.0
1,7.776279014864578,2.0243653097442412e-179,0.2664629549457442,6.940918467376921,15.93,6.0,0.0
1,7.798694601734398,2.4447410481961696e-180,0.2676896279955324,6.960926077773157,16.0,5.0,0.0
2,8.301679764644522,2.722817662586386e-203,0.3035417441442657,7.40987846224727,17.75,4.0,0.0
2,3.30115206878508,8.852613776857006e-42,0.22662078523977763,2.9465284506961478,5.4200001,4.0,0.0
2,0.4714040818987049,1.6801850232570275,0.005293371865939029,1.920456368095285,2.21,3.0,0.0
2,5.897370339402858,8.673686851687444e-115,0.2140971618831841,5.263850052123554,11.0,5.0,0.0
2,6.471095692637624,7.130026059337257e-133,0.2225263692106033,5.775943418611238,12.38,4.0,0.0
2,7.776279014864578,2.0243653097442412e-179,0.2664629549457442,6.940918467376921,15.93,6.0,0.0
2,7.798694601734398,2.4447410481961696e-180,0.2676896279955324,6.960926077773157,16.0,5.0,0.0
3,14.649323197589794,1.9160699493774238e-55,0.19043826719429532,13.075631381327803,29.0,5.0,0.0
3,11.057542389259389,3.926766434208361e-32,0.22723720372349518,9.8696947507548,20.4,5.0,0.0
3,10.171072851585706,2.5517867262617422e-26,0.24462282090445434,9.078453493458747,18.25,3.0,0.0
3,7.413539241723509,1.1017767031027761e-8,0.32673112975718255,6.617145733790486,11.7,2.0,0.0
3,14.230645271966987,9.920310615707252e-53,0.19245744624104516,12.70192959667174,28.0,4.0,0.0
3,13.391802472666486,2.6457268605422616e-47,0.19813089909438095,11.953198813509069,26.0,4.0,0.0
3,14.753821977212322,4.0158723544286307e-56,0.19001560163728182,13.168904463211042,29.25,4.0,0.0
3,10.171072851585706,2.5517867262617422e-26,0.24462282090445434,9.078453493458747,18.25,3.0,0.0
3,14.230645271966987,9.920310615707252e-53,0.19245744624104516,12.70192959667174,28.0,5.0,0.0
3,0.7454133277614888,6.752229539695492,0.007593039359503133,6.692214585028659,8.3000002,2.0,0.0
3,16.508688983689822,1.152826961433006e-67,0.1876581721799285,14.735256286463137,33.5,4.0,0.0
3,13.81129754481399,5.127767960604488e-50,0.19501499280194065,12.32762996337862,27.0,4.0,0.0
3,11.720582037631962,1.8334846175311285e-36,0.21671596475988245,10.461507895730081,22.0,4.0,0.0
3,18.088300766284547,1.555104224154685e-78,0.193603059186569,16.14517953794884,37.5,1.0,0.0
3,12.972625818132297,1.3623548630739484e-44,0.20182899348293742,11.579051875495647,25.0,5.0,0.0
4,8.301679764644522,2.722817662586386e-203,0.3035417441442657,7.40987846224727,17.75,4.0,0.0
4,3.30115206878508,8.852613776857006e-42,0.22662078523977763,2.9465284506961478,5.4200001,4.0,0.0
4,0.4714040818987049,1.6801850232570275,0.005293371865939029,1.920456368095285,2.21,3.0,0.0
4,5.897370339402858,8.673686851687444e-115,0.2140971618831841,5.263850052123554,11.0,5.0,0.0
