title,CSns,CSs,r_p,pi,price,condition,localint,sold
1,5.7857848402731396,2.3717497980969974e-5,0.23228547570965194,5.467218636119014,10.8,3.0,1.0,0.0
1,6.875027051733357,4.0467307082663364e-8,0.24248308993326934,6.496460411193144,13.5,4.0,1.0,0.0
1,9.230736102042906,4.783589001568454e-20,0.49746317106868343,8.72245459528769,25.0,5.0,1.0,0.0
1,0.4342712885804256,2.144133245367128,0.02180675039916692,2.4364271957318833,6.0,3.0,1.0,0.0
1,7.140193309311844,7.687907374580011e-9,0.2476373764484374,6.747025515692448,14.200001,4.0,1.0,0.0
1,9.072947260643812,6.895427833323745e-16,0.36265589522701236,8.573354242993787,21.0,4.0,1.0,0.0
1,4.13936689514485,2.2229937668571982e-38,0.987558266692081,3.9114366825141107,42.5,6.0,1.0,0.0
1,6.281862845853627,1.4062569873301983e-6,0.23490761023228104,5.935959506053813,12.0,4.0,1.0,0.0
1,7.780690210293997,1.062094515183925e-10,0.26598197647346367,7.352254070528057,16.0,4.0,1.0,0.0
2,3.1995802947907923,2.7020857611336592e-45,0.1707021407824081,3.0233985173851274,6.4899998,3.0,0.0,0.5
2,0.2824758894163816,3.1690313903097134,0.0010693210975167681,3.2614533878888547,3.4200001,3.0,0.0,0.5
3,7.0325676152630745,3.469879343409701e-11,0.40387985968859086,6.645326118590878,16.880001,5.0,1.0,0.0
3,0.019742917680973436,11.069613160189656,0.9999998407085984,10.478731469616717,10.5,5.0,1.0,1.0
3,7.000309435147208,8.114287844252648e-16,0.5112574126688607,6.614844203759878,19.0,3.0,1.0,0.5
3,0.38969892917278437,10.974930428365484,0.0009577362029628263,10.738847093837146,10.95,7.0,1.0,0.5
3,2.4674201694919238,1.469486290498853e-67,0.9999621563945903,2.3315540773749577,42.5,6.0,1.0,0.5
3,2.2448840827407426,1.2660728521873977e-78,0.9999961457393454,2.121271723828896,47.5,6.0,1.0,0.5
4,4.244729247074027,0.004104565000851911,0.27910668878852923,4.0148759101177465,7.0,4.0,0.0,0.0
4,6.847670733593931,1.5076358249637402e-7,0.2423064758373824,6.47061054633152,13.0,4.0,0.0,0.0
4,10.439337013888519,4.838964741262976e-19,0.4793796763423545,9.864505073262418,28.0,5.0,0.0,0.0
4,10.231440461708052,7.595980454823658e-16,0.3607889590217173,9.668056142552587,23.85,3.0,0.0,0.0
4,5.629692752433655,2.2425176473197403e-5,0.24665588760986357,5.319720386138939,10.1,4.0,0.0,0.0
4,10.439051073190814,2.859119246621524e-17,0.40802460578543637,9.864234877611162,25.700001,4.0,0.0,0.0
4,5.803354865879001,1.1306587060478712e-5,0.24524155765257546,5.483809457835203,10.5,5.0,0.0,0.0
4,0.6307411274952734,1.4039995219440506,0.06471218201510816,1.922699634321991,3.45,4.0,0.0,0.0
4,4.240512547665819,0.004171960077661952,0.2793981889447274,4.0109550831942435,6.9899998,3.0,0.0,0.0
4,2.296097009075509,0.48973232360909547,0.15352148252615685,2.6324303496428914,3.9400001,4.0,0.0,0.0
4,4.688519366212422,0.0007852833885181231,0.2606682111457868,4.4310926493243965,8.0,4.0,0.0,0.0
4,6.009228328773833,4.958830482135598e-6,0.24389984360812242,5.678340700479965,10.98,4.0,0.0,0.0
4,10.465739866329313,1.1746340632599104e-18,0.4627297569853518,9.8894540783098,27.5,4.0,0.0,0.0
4,5.581592248727199,2.7062703199236548e-5,0.24709440781233571,5.274272872058141,9.9899998,4.0,0.0,0.0
4,6.847670733593931,1.5076358249637402e-7,0.2423064758373824,6.47061054633152,13.0,4.0,0.0,0.0
4,8.371951011497295,1.3762215408797655e-10,0.2589296566634069,7.910957670731922,17.0,5.0,0.0,0.0
4,8.590543846545996,1.997980990957542e-24,0.7451952846349106,8.117513903765726,34.98,4.0,0.0,0.0
4,4.46275693834446,0.0018048474011225554,0.2677766949582135,4.218725032709355,7.5,4.0,0.0,0.0
4,8.010308953192512,7.977208922203282e-10,0.25219277860125017,7.569229081301872,16.0,5.0,0.0,0.0
4,10.08300617099965,3.4255395173753952e-15,0.34213701102902,9.527795241712704,23.0,4.0,0.0,0.0
4,8.879690361005398,9.97006027450935e-12,0.27242604680998417,8.390738846604966,18.49,4.0,0.0,0.0
5,3.926882904113014,3.075377362334157e-32,0.20100888437922013,3.7106529158120685,8.0,5.0,0.0,0.5
5,2.6501625323122733,3.843232006118884e-8,0.14910143874440987,2.504233946015931,4.9899998,4.0,0.0,1.0
5,0.9483693937120704,2.549290204974807,0.0012932294448277516,3.3050643742882557,3.9499998,3.0,0.0,0.0
5,3.325711659448221,3.220732100321021e-20,0.1559930876501016,3.142584581107891,6.5,3.0,0.0,0.0
5,4.562415667125457,2.6129563768099953e-60,0.4389504963354105,4.311190685271962,11.5,4.0,0.0,0.0
5,2.7038151977446483,1.8054049834832362e-104,0.9307644806751839,2.55493224328632,17.0,4.0,0.0,0.0
5,4.129081570351323,4.751888207247316e-37,0.22841477655845333,3.9017177091280697,8.6000004,5.0,0.0,0.0
6,12.67809840745838,0.07648220759228362,0.24246067262353313,12.05226203705405,23.91,3.0,0.0,0.5
6,4.540014935105306,2.2412750536937893,0.21358689559355196,6.407884850232949,10.799999,6.0,0.0,0.0
6,8.670187921608992,0.7951467241638275,0.29176992853630107,8.944135198349446,14.74,3.0,0.0,0.0
6,14.107198639394275,0.026566723843861814,0.20696300283919228,13.355503318311792,27.639999,4.0,0.0,0.0
6,17.595575043493852,0.0021572525182714554,0.16940548258564564,16.62873028057022,36.100002,3.0,0.0,0.0
6,13.52430809656181,0.040748292947033284,0.21917630919145167,12.818109751162954,26.15,5.0,0.0,0.5
6,2.003485724533016,3.317275550286075,0.14577851224307553,5.027778729553681,9.9899998,3.0,0.0,0.0
6,20.09529060855875,0.0003473875122816075,0.1628147717334018,18.989091232418048,42.09,7.0,0.0,0.5
7,0.07587313181403717,1.9442543152530882,0.0019153741922007077,1.9088910937273742,1.95,3.0,1.0,0.5
7,0.07587313181403717,1.9442543152530882,0.0019153741922007077,1.9088910937273742,1.95,3.0,1.0,0.5
7,0.07600752597103964,1.9441228624701135,0.00245788075049176,1.9088938731375018,1.95,6.0,1.0,1.0
7,2.242181866012806,9.991839296783993e-20,0.14628210752601623,2.1187183020372333,4.1599998,7.0,1.0,1.0
7,2.96817785514026,1.1508112499933556e-34,0.13907426084297375,2.8047380280397687,5.75,3.0,1.0,0.0
7,3.9664373190163236,1.6266066764569277e-99,0.6299269862193039,3.748029305324594,12.63,7.0,1.0,0.5
7,3.66390842450964,2.636927516761402e-106,0.7174025304469771,3.462158870190703,13.35,7.0,1.0,0.0
7,3.9520024206335123,6.824597885604929e-100,0.6346994003810305,3.734389250583585,12.67,5.0,1.0,0.5
7,3.8923152810380808,2.114403235806839e-101,0.653693267831308,3.6779887252854433,12.83,7.0,1.0,0.5
7,0.0758024494708007,1.944323450630197,0.001630052005459735,1.908889631943432,1.95,3.0,1.0,0.0
7,0.0758024494708007,1.944323450630197,0.001630052005459735,1.908889631943432,1.95,6.0,1.0,0.0
7,1.6536115165000553,3.120493075655342e-9,0.10665891940575592,1.562557009396332,3.04,3.0,1.0,0.0
7,3.571863968119616,1.152855388397254e-108,0.7410524142070388,3.375182752280427,13.6,7.0,1.0,0.5
7,2.96817785514026,1.1508112499933556e-34,0.13907426084297375,2.8047380280397687,5.75,5.0,1.0,0.0
7,3.599237531472295,1.0138086965342266e-107,0.7338619948891336,3.4010490169873266,13.5,4.0,1.0,0.0
7,3.863558390466802,1.130582815361385e-55,0.21244800652527573,3.6508153049279786,7.9799995,5.0,1.0,0.0
7,0.0758024494708007,1.944323450630197,0.001630052005459735,1.908889631943432,1.95,3.0,1.0,0.0
7,4.081031862989099,1.8420543530347498e-62,0.25129397509490214,3.8563138121743803,8.6999998,7.0,1.0,0.0
7,3.5023834038540134,1.9479284997329418e-46,0.1719716536163422,3.3095280677176686,7.0,5.0,1.0,0.5
7,1.6277661356333268,9.149836391016632e-9,0.10637021529193524,1.5381347849902642,2.99,4.0,1.0,0.0
7,2.1165380826168034,9.415333703952774e-18,0.11631045035343067,1.9999929713878979,3.9499998,3.0,1.0,0.5
7,2.1165380826168034,9.415333703952774e-18,0.11631045035343067,1.9999929713878979,3.9499998,3.0,1.0,0.5
7,4.2845220487676325,2.5226861746006175e-71,0.3139535584778571,4.0485990087631,9.6400003,7.0,1.0,0.5
7,2.9501288471051303,2.7379650602023765e-34,0.13824638960787622,2.787682871079799,5.71,4.0,1.0,0.0
7,3.600675545444271,8.58623364860794e-49,0.1806186965738371,3.402407848118374,7.25,5.0,1.0,0.5
7,3.7859112028128523,1.6644126703562515e-53,0.20047002418604193,3.5774436841518775,7.75,4.0,1.0,0.5
7,1.2179796282451358,0.793415555297225,0.9999996102726036,1.9006396638016512,2.0500002,4.0,1.0,0.0
7,1.426731258896192,0.0001737460128964392,0.14079407665236723,1.3483338684499673,2.5300002,3.0,1.0,0.5
7,1.6291320745881483,1.1297382809351821e-8,0.11305576498668947,1.5394255118741802,2.98,3.0,1.0,0.5
7,1.6291320745881483,1.1297382809351821e-8,0.11305576498668947,1.5394255118741802,2.98,3.0,1.0,0.5
7,3.070950920521372,7.87417761187664e-37,0.14410567325631582,2.901851994520393,5.9799995,3.0,1.0,0.0
7,2.4842332359417347,6.927760872190334e-25,0.12156532438448611,2.347441348671076,4.71,4.0,1.0,0.0
7,3.494005544701661,3.0065164287936373e-46,0.17208782170863635,3.301611527232243,6.9799995,4.0,1.0,0.0
7,3.915051443223414,7.780811244114662e-101,0.646590910699658,3.6994729428104987,12.77,5.0,1.0,0.5
7,3.853538799018966,2.41031061805732e-102,0.6654645541532221,3.6413474325393684,12.93,7.0,1.0,0.5
7,2.612596403793162,2.0105504591864423e-27,0.12536441895858222,2.468736323515344,4.98,5.0,1.0,0.0
