0.44447,42.282,22.665,12.624,-0.164,0.05,-1.0181,1.1393,0.86976,1,13.931,1.8586,7.9792,0.65567,0.62189,0.0055531,1.6876,0.77824,-1.4937,0,0,0.28957,1.5751,14.129,0.06419
0.33875,42.692,24.721,13.037,-0.17661,0.05,-0.72087,1.265,1.0878,1,21.863,5.1199,11.772,1.4057,1.2819,0.013721,2.1847,0.59936,-1.7647,0,0,0.28356,1.6166,14.821,0.07709
0.5384,30.508,21.337,13.134,-0.1381,0.05,-0.86296,1.0859,1.0081,1,18.959,3.6133,9.3309,0.87017,0.84474,0.0069944,1.9942,0.84326,-1.6377,0,0,0.29838,1.7085,15.556,0.06407
0.40665,33.897,27.58,13.808,-0.16938,0.05,-0.85045,1.1253,0.98069,1,17.474,3.0205,10.15,1.0298,0.82916,0.0072137,1.957,0.70153,-1.5502,0,0,0.28107,1.7386,15.158,0.06534
0.41124,46.075,24.31,14.514,-0.1487,0.05,-0.86311,1.1505,0.86169,1,13.719,1.8016,7.5982,0.59969,0.7376,0.0078025,1.7985,0.82487,-1.6336,0,0,0.28972,1.5691,14.423,0.07395
0.44075,43.603,19.946,14.822,-0.15996,0.05,-0.88649,1.1134,0.88798,1,14.945,2.1352,8.3436,0.71042,0.74088,0.0073469,1.875,0.80096,-1.382,0,0,0.26366,1.7283,15.433,0.07006
0.42392,32.791,22.269,15.081,-0.1532,0.05,-0.88222,1.1032,0.92286,1,16.814,2.7162,8.521,0.73509,0.72637,0.006459,1.9306,0.79581,-1.393,0,0,0.26483,1.7594,15.02,0.08084
0.45673,39.432,27.695,11.948,-0.20708,0.05,-0.97374,1.0095,0.99692,1,19.264,3.7036,9.6656,0.93433,0.90984,0.0083394,1.7421,0.62696,-1.4603,0,0,0.2918,1.7079,15.019,0.07288
0.41186,38.915,25.78,12.259,-0.1935,0.05,-0.92826,1.0301,0.92892,1,16.989,2.7797,9.1123,0.83585,0.78253,0.0073393,1.7216,0.79239,-1.3489,0,0,0.26735,1.7669,16.04,0.06188
0.35932,50.724,22.145,15.195,-0.14482,0.05,-0.89174,1.0976,1.0903,1,20.223,4.3584,13.533,1.8822,0.97454,0.0076964,1.9295,0.57897,-1.5091,0,0,0.24633,1.7075,15.044,0.07692
0.44362,59.581,26.528,15.201,-0.14919,0.05,-0.85706,1.2551,0.81995,1,15.565,2.2372,5.9349,0.38692,0.55682,0.0052151,1.9612,0.70607,-1.8257,0,0,0.32735,1.5908,15.574,0.07169
0.4217,40.756,30.245,14.129,-0.1791,0.05,-0.79733,1.0361,0.87199,1,14.582,2.026,7.3699,0.56479,0.65483,0.0060786,2.2062,0.79746,-1.7489,0,0,0.25096,1.7336,14.614,0.06695
0.43836,43.227,33.789,14.468,-0.17023,0.05,-0.88585,1.0645,0.8458,1,9.7749,0.95884,4.6629,0.24457,0.57942,0.0052087,1.813,0.70414,-1.6325,0,0,0.37464,1.8119,14.32,0.07523
0.50056,29.011,23.274,13.491,-0.17126,0.05,-0.8907,1.0271,0.96529,1,18.182,3.2381,9.5127,0.90648,0.82252,0.0073782,2.0562,0.8154,-1.357,0,0,0.27263,1.7987,15.257,0.07496
0.43663,43.366,23.31,15.144,-0.1419,0.05,-0.95149,1.1863,0.88722,1,13.625,1.7927,6.9831,0.5078,0.6588,0.0058983,1.9571,0.7919,-1.628,0,0,0.29125,1.8315,15.171,0.07576
0.42131,48.089,20.815,14.445,-0.1644,0.05,-0.92682,1.0662,0.91213,1,16.575,2.628,9.0857,0.83249,0.68997,0.0060213,1.9705,0.65323,-1.3276,0,0,0.25988,1.7964,15.953,0.05879
0.43339,40.045,23.857,13.891,-0.17658,0.05,-0.84418,1.1046,0.93844,1,15.801,2.4275,7.7561,0.61106,0.81302,0.0077143,1.6387,0.81969,-1.5887,0,0,0.28844,1.6718,14.44,0.07817
0.5242,28.584,23.417,13.963,-0.16117,0.05,-0.94831,1.0587,0.93683,1,15.942,2.4677,8.8642,0.79174,0.75408,0.006695,2.249,0.7632,-1.42,0,0,0.26366,1.8198,16.453,0.06766
0.40388,37.276,25.383,14.81,-0.15366,0.05,-0.9077,1.1082,0.94756,1,16.788,2.7428,8.1313,0.6684,0.69675,0.0055824,2.1427,0.79694,-1.7096,0,0,0.28335,1.5936,13.89,0.07408
0.44168,36.142,21.649,14.135,-0.16708,0.05,-0.90678,1.0743,0.98824,1,13.793,1.8953,10.066,1.0132,0.90584,0.0084405,1.8701,0.64155,-1.5042,0,0,0.32486,1.8524,15.292,0.08402
0.42636,43.64,22.91,14.17,-0.16626,0.05,-0.91911,1.1346,0.91176,1,16.434,2.585,8.6214,0.75308,0.71362,0.0064284,1.9168,0.79742,-1.3536,0,0,0.25825,1.7525,15.326,0.06507
0.41149,37.698,27.262,14.707,-0.16013,0.05,-0.87157,1.1639,0.90929,1,16.253,2.5277,8.719,0.76972,0.77178,0.0075145,1.7426,0.79143,-1.4355,0,0,0.2642,1.6751,14.441,0.0744
0.43789,64.544,18.623,14.582,-0.15917,0.05,-0.93326,1.079,0.89346,1,15.314,2.2411,8.2233,0.69047,0.72121,0.0068831,2.0694,0.80229,-1.4016,0,0,0.26252,1.7307,15.058,0.07754
0.40229,52.322,32.791,14.677,-0.1578,0.05,-0.95771,1.0603,0.90653,1,16.217,2.5136,8.3066,0.70206,0.72098,0.0066466,1.9118,0.77785,-1.3937,0,0,0.25993,1.7235,15.291,0.07999
0.41446,34.595,28.691,12.707,-0.18933,0.05,-0.71105,1.2149,0.81326,1,11.508,1.2901,6.6531,0.47763,0.62315,0.0065205,1.6683,0.73247,-1.6455,0,0,0.31358,1.7108,14.444,0.08977
0.40896,37.268,30.467,14.444,-0.16139,0.05,-0.83145,1.0945,0.95087,1,18.162,3.2034,8.5613,0.73858,0.74429,0.0062938,1.8073,0.8007,-1.6021,0,0,0.26572,1.6649,14.497,0.06711
0.47369,42.717,37.651,14.607,-0.13291,0.05,-0.91015,1.0318,0.9807,1,17.553,3.0479,10.296,1.0595,0.78736,0.006511,2.2299,0.85331,-1.3119,0,0,0.28207,1.7308,15.08,0.07378
0.43222,29.733,22.621,14.893,-0.15507,0.05,-0.89181,1.1357,0.91827,1,16.21,2.526,8.1063,0.6685,0.74548,0.0068711,1.9929,0.82232,-1.4092,0,0,0.25391,1.7636,15.786,0.05756
0.4459,41.252,25.468,14.44,-0.15948,0.05,-0.86727,1.0987,0.9457,1,17.08,2.8335,8.8105,0.78161,0.77897,0.00697,1.8167,0.82427,-1.3858,0,0,0.27177,1.7702,15.447,0.06662
0.53099,33.639,21.986,15.049,-0.14114,0.05,-0.9135,1.0852,0.93552,1,18.421,3.2624,8.6654,0.75786,0.76701,0.0069424,1.677,0.70617,-1.3974,0,0,0.28316,1.6764,15.183,0.07129
0.39136,39.176,24.519,14.256,-0.16516,0.05,-0.86858,1.0851,0.95701,1,17.049,2.8406,9.2467,0.85789,0.68907,0.0053268,2.0155,0.77345,-1.4786,0,0,0.27125,1.7368,14.857,0.07647
0.49437,32.056,29.693,13.863,-0.15998,0.05,-0.83779,1.0933,0.84211,1,11.527,1.2992,7.3375,0.56536,0.64892,0.0064852,1.5628,0.81791,-1.6364,0,0,0.29199,1.6257,13.992,0.07594
0.47829,27.799,21.544,14.122,-0.15814,0.05,-0.79313,1.0889,0.90155,1,15.256,2.2328,7.7224,0.61172,0.73283,0.0069462,2.0689,0.82533,-1.6639,0,0,0.25554,1.6272,15.011,0.0683
0.45796,32.477,18.437,14.72,-0.148,0.05,-0.89161,1.1194,0.89396,1,16.052,2.4507,8.3474,0.71026,0.6775,0.0061065,2.0366,0.80445,-1.3959,0,0,0.26875,1.7025,15.306,0.06197
0.48951,44.906,26.635,14.913,-0.15532,0.05,-0.90252,1.0474,0.91221,1,16.404,2.5765,8.6215,0.75304,0.69941,0.0061785,2.0043,0.7862,-1.3862,0,0,0.25809,1.7363,15.368,0.07266
0.40663,40.78,29.272,13.522,-0.16949,0.05,-0.94809,1.0476,0.99098,1,19.605,3.8202,10.121,1.0242,0.65218,0.0043594,2.4374,0.85892,-1.1716,0,0,0.25933,1.7725,15.839,0.06183
0.40887,48.288,29.366,13.835,-0.17283,0.05,-0.89826,1.0517,0.97283,1,17.219,2.9214,10.177,1.0352,0.71227,0.0054508,2.2844,0.78998,-1.2878,0,0,0.27027,1.7998,14.563,0.05886
0.41229,37.42,29.982,14.338,-0.16666,0.05,-0.867,1.1752,0.84067,1,12.479,1.5032,6.4076,0.44074,0.58416,0.0053653,1.84,0.72411,-1.6359,0,0,0.30783,1.6622,15.304,0.09318
0.50736,31.278,25.171,15.77,-0.13688,0.05,-0.93287,1.0264,1.006,1,20.187,4.0925,9.7027,0.94125,0.9176,0.0083001,2.1274,0.77565,-1.242,0,0,0.27192,1.8663,16.278,0.07366
0.3787,52.339,25.824,14.785,-0.15869,0.05,-0.90982,1.0986,0.87151,1,15.072,2.1549,8.0627,0.66831,0.75867,0.0080169,1.7458,0.7431,-1.4273,0,0,0.26817,1.7016,15.255,0.08538
0.39381,43.664,43.689,14.696,-0.15777,0.05,-0.86828,1.1213,0.84289,1,12.276,1.4593,7.1405,0.53758,0.69174,0.0072802,1.8906,0.84419,-1.54,0,0,0.29097,1.5485,14.625,0.08378
0.45884,34.572,19.1,14.527,-0.15632,0.05,-0.87373,1.1253,0.91365,1,16.691,2.6653,8.5888,0.74742,0.66127,0.0055286,1.9446,0.68887,-1.4564,0,0,0.27408,1.7634,15.538,0.05709
0.51495,43.31,16.644,14.631,-0.15384,0.05,-1.055,1.0219,0.99181,1,18.501,3.4056,10.955,1.1991,0.84286,0.0072495,2.1125,0.80318,-1.0189,0,0,0.28163,1.7585,15.276,0.08392
0.50771,39.554,24.085,14.668,-0.13593,0.05,-0.90593,1.0701,0.9728,1,18.35,3.3121,8.7975,0.77666,0.87311,0.0081459,2.173,0.81944,-1.406,0,0,0.29248,1.6087,14.875,0.06693
0.4625,32.018,21.737,14.709,-0.17382,0.05,-0.94205,1.0293,1.1027,1,27.891,8.6434,9.4874,0.89526,1.3414,0.014639,2.1175,0.72158,-1.06,0,0,0.26102,1.9064,16.806,0.08589
0.49346,31.847,28.409,12.795,-0.17568,0.05,-0.87039,1.1121,0.97899,1,18.457,3.363,9.3023,0.86665,0.94008,0.0092876,2.1913,0.76091,-1.5275,0,0,0.27804,1.6973,15.656,0.06863
0.37413,54.892,26.672,14.261,-0.16055,0.05,-0.83798,1.0382,1.0314,1,19.471,3.8715,12.077,1.4672,0.91125,0.0077021,1.9963,0.69646,-1.3307,0,0,0.25663,1.7648,15.301,0.04603
0.37961,52.56,28.823,14.424,-0.16454,0.05,-0.89408,1.1552,0.89457,1,14.793,2.0997,6.9673,0.50429,0.61641,0.0050971,2.0768,0.78583,-1.7818,0,0,0.30511,1.701,14.398,0.07448
0.4658,33.378,23.911,14.637,-0.15777,0.05,-0.88575,1.064,0.90702,1,15.207,2.2241,8.4722,0.72893,0.67732,0.0058925,1.9257,0.77499,-1.3809,0,0,0.27394,1.8098,16.381,0.06844
0.47268,37.867,23.398,13.99,-0.16924,0.05,-0.87992,1.0034,1.0025,1,14.85,2.2074,12.647,1.6003,0.89693,0.0079965,1.8382,0.79148,-1.2985,0,0,0.25391,1.7185,15.564,0.05275
0.42836,36.251,18.27,14.065,-0.1487,0.05,-0.92204,1.0934,1.0288,1,22.373,5.1231,12.175,1.4907,0.99725,0.0093062,2.1458,0.46398,-1.4029,0,0,0.27621,1.8548,17.578,0.06413
0.45346,41.073,24.257,14.779,-0.15686,0.05,-0.94011,1.0978,0.91227,1,16.051,2.4716,8.5407,0.7396,0.6743,0.0057604,2.028,0.72617,-1.4018,0,0,0.27342,1.743,15.366,0.08365
0.43694,33.841,20.462,15.11,-0.16862,0.05,-0.77354,1.131,0.98191,1,17.222,2.9369,8.1296,0.66339,0.98584,0.010135,1.8057,0.67347,-1.4619,0,0,0.31956,1.8337,16.113,0.06576
0.45006,35.689,22.351,14.039,-0.15327,0.05,-0.93057,1.0314,0.97377,1,18.531,3.379,9.6561,0.93326,0.84219,0.0075684,2.1137,0.77641,-1.4906,0,0,0.26383,1.6719,15.131,0.0741
0.42938,41.666,25.286,14.455,-0.15761,0.05,-0.91513,1.0749,0.86971,1,14.115,1.9048,6.9824,0.5109,0.67648,0.0065,1.951,0.69794,-1.6681,0,0,0.30297,1.7991,14.378,0.07764
0.42943,46.805,25.143,15.441,-0.15079,0.05,-0.86745,1.0445,0.96549,1,17.908,3.1432,10.019,1.0037,0.83447,0.0075865,1.9907,0.67246,-1.3483,0,0,0.26957,1.813,16.406,0.06999
0.43273,45.626,28.342,14.719,-0.1521,0.05,-0.9117,1.1472,0.86121,1,13.502,1.7486,6.3551,0.4301,0.6534,0.0062345,1.9061,0.80512,-1.5834,0,0,0.30271,1.8402,14.849,0.07076
0.48174,33.895,21.143,14.738,-0.15778,0.05,-0.85571,1.1307,0.90445,1,15.903,2.4194,8.6511,0.75885,0.73692,0.0069672,1.908,0.7867,-1.3455,0,0,0.26571,1.7978,16.149,0.06716
0.39063,33.22,22.974,14.602,-0.15865,0.05,-0.87846,1.1303,0.90624,1,16.588,2.6241,8.5056,0.73452,0.67137,0.0058064,2.056,0.76568,-1.4394,0,0,0.27116,1.7312,15.106,0.08913
0.48245,35.655,23.389,14.54,-0.15418,0.05,-0.88755,1.0217,0.99381,1,19.666,3.8512,9.3341,0.87163,0.93593,0.008889,2.0522,0.76135,-1.2845,0,0,0.28279,1.8248,15.94,0.05744
0.41945,37.146,39.617,12.813,-0.17622,0.05,-0.90892,1.1576,0.93625,1,17.323,2.8975,9.6565,0.93455,0.70933,0.005956,2.0257,0.76606,-1.7365,0,0,0.26541,1.6257,13.635,0.07441
0.40413,40.053,30.748,6.8269,-0.33805,0.05,-1.0158,1.0825,0.78878,1,12.235,1.4345,6.6964,0.48805,0.58262,0.0061879,1.7477,0.93729,-1.6498,0,0,0.28779,1.5801,14.464,0.09193
0.37932,60.326,28.775,14.314,-0.16417,0.05,-0.8214,1.0558,1.0365,1,18.702,3.5786,11.565,1.3447,0.99328,0.0090685,2.0997,0.68961,-1.268,0,0,0.27715,1.7107,15.346,0.05581
0.41234,28.381,18.99,15.269,-0.15193,0.05,-0.90449,1.1311,0.94351,1,17.889,3.0967,8.7597,0.77308,0.74504,0.0064279,1.8575,0.70918,-1.433,0,0,0.27244,1.6853,14.545,0.06105
0.40754,54.975,42.179,14.91,-0.15633,0.05,-0.85792,1.1083,0.87728,1,12.854,1.6021,7.3329,0.55858,0.6506,0.0059191,2.0168,0.87136,-1.6456,0,0,0.28743,1.5806,13.772,0.08671
0.43105,43.275,16.591,13.394,-0.16471,0.05,-0.85133,1.0261,1.1228,1,24.889,6.9284,15.296,2.4652,1.0277,0.0079871,2.1654,0.56165,-1.0763,0,0,0.27978,1.7702,17.048,0.06401
0.40709,49.502,20.618,14.121,-0.17763,0.05,-0.83448,1.0512,0.99574,1,19.229,3.6872,10.456,1.093,0.6532,0.0043166,2.4803,0.58322,-1.3748,0,0,0.27291,1.7481,15.891,0.06839
0.60402,25.295,17.51,15.004,-0.13683,0.05,-0.92338,1.0024,0.98086,1,18.572,3.4086,8.5271,0.72933,0.7567,0.006016,2.152,0.7038,-1.442,0,0,0.2924,1.8518,16.094,0.07168
0.40995,46.507,24.008,14.015,-0.16629,0.05,-0.91007,1.0519,0.88259,1,15.361,2.2435,8.2205,0.6915,0.67682,0.0062844,1.9855,0.81685,-1.3856,0,0,0.26095,1.7431,15.589,0.07698
0.52967,33.069,26.348,14.624,-0.14693,0.05,-0.93264,1.1519,0.83652,1,12.902,1.5967,6.5548,0.46037,0.52956,0.0045336,1.8496,0.69012,-1.7017,0,0,0.33782,1.7426,14.183,0.06926
0.38538,35.099,30.92,14.337,-0.16712,0.05,-0.85424,1.0719,0.85178,1,13.208,1.6741,5.8809,0.37416,0.63189,0.0060125,1.9933,0.73126,-1.7378,0,0,0.31774,1.7456,14.4,0.0623
0.35303,54.455,25.495,14.325,-0.16256,0.05,-0.82822,1.1229,0.94547,1,18.26,3.2265,6.601,0.44572,0.70819,0.0057943,2.015,0.77848,-1.5695,0,0,0.29609,1.7801,16.824,0.06689
0.44127,30.378,27.759,14.533,-0.16746,0.05,-0.89064,1.1438,0.89265,1,15.458,2.2804,8.2428,0.69367,0.74219,0.0072825,1.9793,0.806,-1.4522,0,0,0.25905,1.7272,14.469,0.09154
0.49524,32.461,16.819,14.255,-0.15328,0.05,-0.89534,1.1087,0.97368,1,18.013,3.1948,10.288,1.0577,0.89625,0.0085591,1.8522,0.56228,-1.3649,0,0,0.3071,1.8422,16.217,0.08047
0.33056,38.371,31.116,14.566,-0.17286,0.05,-0.90382,1.1084,0.99322,1,14.087,1.9798,9.3782,0.87989,0.92835,0.0087584,1.7907,0.76318,-1.5719,0,0,0.28004,1.7493,15.174,0.09296
0.50554,52.787,26.168,14.131,-0.15578,0.05,-0.86671,1.126,0.94582,1,16.168,2.5468,9.1744,0.84563,0.83769,0.0080263,1.7903,0.78585,-1.5361,0,0,0.27627,1.6936,15.185,0.06981
0.36838,37.77,32.109,14.653,-0.17998,0.05,-0.9291,1.1059,0.82559,1,10.97,1.1841,4.858,0.26767,0.65304,0.0068638,1.8747,0.82676,-1.6422,0,0,0.28308,1.6131,15.485,0.07066
0.54736,37.94,19.752,14.859,-0.15587,0.05,-0.87419,1.0572,0.92606,1,16.301,2.563,8.7636,0.77554,0.69177,0.0058304,2.1338,0.79058,-1.4407,0,0,0.26175,1.7713,15.55,0.0725
0.47011,33.87,19.569,14.26,-0.14191,0.05,-0.90382,1.0189,1.0648,1,21.716,4.9587,12.515,1.5892,1.0629,0.0097702,1.9262,0.68985,-1.4526,0,0,0.23852,1.6688,16.32,0.05782
0.45694,33.063,16.796,11.536,-0.19317,0.05,-1.0969,1.0623,1.1121,1,25.983,7.5142,16.134,2.7466,1.1872,0.011099,2.2782,0.25883,-1.199,0,0,0.31508,1.9634,15.646,0.0651
0.40467,51.23,23.058,13.997,-0.17154,0.05,-0.93485,1.0526,0.95369,1,17.866,3.1075,9.4057,0.88718,0.72088,0.0058697,2.2388,0.64261,-1.4267,0,0,0.28949,1.7032,15.436,0.07299
0.43133,31.237,28.281,14.921,-0.15677,0.05,-0.87642,1.0372,0.93967,1,16.692,2.7014,9.2156,0.85347,0.70079,0.0057653,2.0179,0.80912,-1.431,0,0,0.25665,1.7067,14.298,0.07169
0.41731,31.265,24.358,14.118,-0.16281,0.05,-0.87306,1.0935,0.98761,1,15.582,2.4148,10.413,1.0837,0.90381,0.0084157,1.7088,0.81115,-1.4059,0,0,0.28643,1.8283,15.388,0.06133
0.42027,33.427,30.786,14.87,-0.16315,0.05,-0.89742,1.2043,0.81814,1,11.258,1.2405,7.0057,0.52361,0.64595,0.0068671,1.6447,0.79715,-1.6889,0,0,0.27666,1.5981,13.231,0.07025
0.4199,62.918,28.981,14.565,-0.15086,0.05,-0.85933,1.0583,0.90101,1,14.968,2.1529,8.4165,0.72056,0.65265,0.0055808,2.2595,0.78333,-1.4326,0,0,0.28267,1.8013,15.641,0.07191
0.59218,32.097,20.752,14.571,-0.15077,0.05,-0.94433,1.0564,0.89656,1,15.914,2.4138,8.5279,0.73932,0.64773,0.0055685,2.109,0.81282,-1.3436,0,0,0.26376,1.7187,15.232,0.07394
0.49649,39.451,26.2,15.069,-0.1335,0.05,-0.81889,1.1415,0.92207,1,16.359,2.5754,8.7154,0.76777,0.72684,0.0064805,2.0122,0.75435,-1.6455,0,0,0.29305,1.6239,14.566,0.07204
0.47924,36.989,20.586,14.792,-0.14764,0.05,-0.90881,1.1271,0.87987,1,14.101,1.9079,7.4518,0.57526,0.70092,0.0067609,1.7309,0.77816,-1.77,0,0,0.29627,1.6805,14.516,0.07553
0.39177,43.287,25.897,14.954,-0.14312,0.05,-0.92617,1.0913,0.96377,1,15.252,2.291,11.015,1.2092,0.77804,0.0066402,1.8715,0.71316,-1.415,0,0,0.27609,1.6816,14.672,0.06164
0.38641,37.137,30.527,13.671,-0.17021,0.05,-0.89001,1.24,0.87747,1,14.214,1.9353,7.8807,0.63945,0.68734,0.0065588,1.9721,0.79846,-1.6121,0,0,0.28424,1.6652,13.682,0.07791
0.4267,38.368,30.369,13.686,-0.16796,0.05,-0.94414,1.1355,0.92695,1,17.099,2.8115,8.2732,0.694,0.66271,0.0053549,2.2629,0.79661,-1.4787,0,0,0.26644,1.7533,15.304,0.06595
0.4232,41.033,23.992,14.656,-0.15032,0.05,-0.90978,0.99001,0.84085,1,9.646,0.93581,7.7741,0.62907,0.53365,0.0045401,1.9478,0.79364,-1.4464,0,0,0.30638,1.7811,15.016,0.07589
0.44822,45.987,16.688,13.752,-0.16068,0.05,-1.1179,0.98178,1.051,1,21.545,4.8271,12.35,1.5418,1.1515,0.011876,1.9794,0.78044,-0.71925,0,0,0.26242,1.9048,16.839,0.05535
0.4259,35.574,26.225,14.953,-0.15422,0.05,-0.89768,1.118,0.91782,1,16.805,2.7061,8.7046,0.76638,0.72674,0.0065513,1.967,0.80032,-1.3328,0,0,0.26434,1.7349,15.413,0.0709
0.37893,42.382,37.252,12.739,-0.1833,0.05,-0.88873,1.1561,0.96542,1,17.598,3.037,9.2555,0.85895,0.8137,0.0072211,1.8116,0.8346,-1.5446,0,0,0.26108,1.6923,14.675,0.07512
0.48806,34.241,28.156,14.807,-0.15062,0.05,-0.90977,1.1274,0.92566,1,16.297,2.5611,8.3489,0.70646,0.64956,0.0051702,1.8667,0.79767,-1.4985,0,0,0.27033,1.7403,14.498,0.09277
0.44753,42.759,27.71,13.897,-0.1665,0.05,-0.946,1.1327,0.88881,1,15.418,2.2654,8.149,0.67935,0.69289,0.00646,2.0191,0.78661,-1.4184,0,0,0.26409,1.6986,14.996,0.04001
0.42,31.526,29.814,14.735,-0.15922,0.05,-0.91113,1.0916,0.97629,1,13.457,1.7981,9.0072,0.81331,0.85665,0.0077788,1.9515,0.80026,-1.4255,0,0,0.28616,1.7648,14.288,0.07178
