0.03232,0.37417,7.4691,9.0625,7.7341,8.9599,7.9646,8.8471
0.045222,0.47945,6.5855,8.5234,6.7527,8.3069,6.9641,8.0506
0.16094,0.0051138,0.014641,0.031711,0.015691,0.030052,0.016858,0.027394
0.028792,0.40753,6.475,8.1122,6.631,7.945,6.8098,7.7864
0.054723,0.42033,5.6388,7.3737,5.7467,7.2233,5.8502,6.9044
0.24069,0.039668,0.030179,0.079926,0.031596,0.072769,0.034282,0.070327
0.15926,0.26333,3.2297,4.2549,3.2587,4.1653,3.3605,4.0535
0.18085,0.34625,3.3308,4.6753,3.4559,4.5985,3.5351,4.4274
0,0,0,0,0,0,0,0
