19,14.428,-2.4086,1,0.42633,0.33303,0.91962,0.5,0.28311,-8.5022,74.473,-14.423,1.7296,8.7376,0.92327,0.30544,5.5245,16.461,1.1537,0.58998,2.3186,8.1738,7.5745,0.010876,7.3122,6.2882,0.033066,3.9206,4.2633,0
20,12.395,-2.508,1,0.4335,0.31218,0.90638,0.5,0.26744,-9.3221,80.968,-14.284,1.802,9.0632,0.94684,0.31139,3.4931,15.158,1.1574,0.7432,1.7817,7.6286,7.2832,0.01091,6.6444,6.1015,0.035243,3.535,3.9001,0
21,14.756,-2.4509,1,0.43862,0.31963,0.9729,0.5,0.26373,-8.6884,77.304,-13.316,1.7138,8.9283,0.92993,0.3301,5.3338,18.528,1.1911,0.82003,1.7943,8.4173,7.3707,0.014351,7.0091,5.8916,0.02794,3.5443,3.6431,0
22,15.1,-2.4143,1,0.42455,0.32899,0.90728,0.5,0.25779,-8.8814,81.572,-14.084,1.7403,8.6611,0.93145,0.34547,4.9902,13.071,1.2056,0.79341,1.948,7.765,7.4278,0.010748,7.2323,6.6269,0.030374,4.1124,4.5327,0
23,14.826,-2.5086,1,0.36107,0.34878,0.94445,0.5,0.26828,-8.9616,78.352,-14.778,1.7385,8.3013,0.93221,0.31845,5.5716,16.385,1.1528,0.69916,1.9979,8.1441,7.4477,0.016002,7.0427,6.0292,0.036896,3.5952,3.8066,0
24,15.518,-2.4228,1,0.40706,0.31364,0.87897,0.5,0.26833,-9.655,71.558,-16.119,1.6383,8.7927,0.9263,0.3076,5.5254,18.919,1.1575,0.62825,1.9685,8.0493,8.0115,0.018287,7.0298,6.7618,0.04969,3.6231,4.122,0
25,11.704,-2.5207,1,0.42017,0.33105,0.80299,0.5,0.29808,-8.3339,83.943,-16.436,1.6416,8.8539,0.91978,0.31519,6.5472,15.676,1.1999,0.48345,1.8444,7.7939,8.241,0.019277,6.9587,6.9345,0.03565,3.1074,3.8698,0
26,12.624,-2.2344,1,0.4139,0.32691,0.86976,0.5,0.28957,-10.181,77.824,-14.937,1.5751,8.9702,0.93581,0.32162,10.561,10.806,1.1767,0.62189,1.6876,7.4399,7.1122,0.013998,6.4518,6.145,0.045135,3.1549,3.6273,0
27,13.037,-2.4791,1,0.39761,0.30648,1.0878,0.5,0.28356,-7.2087,59.936,-17.647,1.6166,9.168,0.92291,0.27283,4.8582,20.912,1.3198,1.2819,2.1847,8.4393,6.7409,0.020151,7.0968,5.4597,0.030916,4.4209,4.0641,0
28,13.134,-1.9519,1,0.41256,0.28672,1.0081,0.5,0.29838,-8.6296,84.326,-16.377,1.7085,9.105,0.93593,0.40578,5.1103,10.681,1.149,0.84474,1.9942,8.1831,7.0228,0.016651,6.9582,5.7787,0.031123,3.7474,3.7173,0
29,13.808,-2.5082,1,0.40443,0.33017,0.98069,0.5,0.28107,-8.5045,70.153,-15.502,1.7386,8.7187,0.93466,0.32332,5.7925,13.901,1.1965,0.82916,1.957,8.225,7.1152,0.018634,6.8659,5.8336,0.032487,3.6732,3.7455,0
30,14.514,-2.307,1,0.41509,0.31657,0.86169,0.5,0.28972,-8.6311,82.487,-16.336,1.5691,9.1919,0.92605,0.30408,6.0345,18.742,1.2504,0.7376,1.7985,7.7469,7.7381,0.01375,6.6767,6.3647,0.034269,3.7476,4.3491,0
31,14.822,-2.5309,1,0.42619,0.32913,0.88798,0.5,0.26366,-8.8649,80.096,-13.82,1.7283,8.9294,0.92994,0.31256,4.634,12.429,1.1722,0.74088,1.875,7.953,7.7607,0.012179,6.7401,6.3839,0.030783,3.85,4.3357,0
32,15.081,-2.4636,1,0.44329,0.31261,0.92286,0.5,0.26483,-8.8222,79.581,-13.93,1.7594,8.5368,0.91916,0.26984,5.1553,15.07,1.1515,0.72637,1.9306,8.1302,7.6939,0.012068,6.8083,6.3954,0.025819,3.5484,3.845,0
33,11.948,-2.6813,1,0.42988,0.30399,0.99692,0.5,0.2918,-9.7374,62.696,-14.603,1.7079,8.7941,0.92712,0.28905,4.2119,12.913,1.1161,0.90984,1.7421,8.0927,6.9908,0.015985,6.5713,5.6579,0.041124,3.2553,3.2654,0
34,12.259,-2.5656,1,0.44183,0.33012,0.92892,0.5,0.26735,-9.2826,79.239,-13.489,1.7669,9.0781,0.93812,0.30088,5.1284,12.868,1.1201,0.78253,1.7216,8.1676,7.5392,0.014189,7.0938,6.3387,0.039403,3.4266,3.6888,0
35,15.195,-2.3453,1,0.36572,0.35051,1.0903,0.5,0.24633,-8.9174,57.897,-15.091,1.7075,8.8105,0.92308,0.31196,6.7495,9.344,1.1519,0.97454,1.9295,8.6667,6.8143,0.02078,7.7731,5.9467,0.023775,3.3426,3.0658,0
36,15.201,-2.417,1,0.51733,0.26969,0.81995,0.5,0.32735,-8.5706,70.607,-18.257,1.5908,9.7899,0.92831,0.31496,8.8816,11.895,1.2881,0.55682,1.9612,8.0157,8.1464,0.013732,6.3125,6.0998,0.033301,3.4911,4.2577,0
37,14.129,-2.7096,1,0.43107,0.30055,0.87199,0.5,0.25096,-7.9733,79.746,-17.489,1.7336,8.4296,0.93305,0.25912,5.1139,14.84,1.1344,0.65483,2.2062,8.4421,8.4013,0.014481,7.3694,7.3213,0.029113,4.2765,4.9043,0
38,14.468,-2.6331,1,0.30652,0.2008,0.8458,0.5,0.37464,-8.8585,70.414,-16.325,1.8119,7.9034,0.92477,0.31244,5.9357,21.535,1.2108,0.57942,1.813,7.6485,7.7019,0.021865,6.4056,5.9053,0.041959,3.4823,4.1172,0
39,13.491,-2.4817,1,0.43568,0.31952,0.96529,0.5,0.27263,-8.907,81.54,-13.57,1.7987,8.4823,0.92504,0.30887,5.7196,13.223,1.1168,0.82252,2.0562,8.2606,7.4322,0.014115,6.8271,6.0535,0.027558,3.7774,3.9132,0
40,15.144,-2.2908,1,0.38921,0.2759,0.88722,0.5,0.29125,-9.5149,79.19,-16.28,1.8315,8.2833,0.92424,0.31446,5.8218,14.515,1.2076,0.6588,1.9571,7.7453,7.6463,0.018096,6.4787,6.1756,0.029931,3.6258,4.0867,0
41,14.445,-2.5392,1,0.44766,0.34085,0.91213,0.5,0.25988,-9.2682,65.323,-13.276,1.7964,8.8803,0.94121,0.31708,5.6142,12.751,1.1852,0.68997,1.9705,8.423,7.8189,0.01446,7.274,6.5455,0.027515,3.6812,4.0359,0
42,13.891,-2.6295,1,0.40222,0.27548,0.93844,0.5,0.28844,-8.4418,81.969,-15.887,1.6718,8.6372,0.92183,0.30402,5.6738,12.433,1.1873,0.81302,1.6387,7.7333,7.0365,0.017108,6.5065,5.7985,0.031908,3.3327,3.5513,0
43,13.963,-2.4116,1,0.40728,0.31589,0.93683,0.5,0.26366,-9.4831,76.32,-14.2,1.8198,9.0412,0.93234,0.3542,4.839,12.917,1.1274,0.75408,2.249,8.2432,7.5662,0.015415,7.4492,6.5777,0.032543,4.2282,4.5133,0
44,14.81,-2.4294,1,0.41865,0.28338,0.94756,0.5,0.28335,-9.077,79.694,-17.096,1.5936,8.7162,0.92592,0.28869,6.6177,20.374,1.169,0.69675,2.1427,8.2614,7.4596,0.019078,7.1624,6.2904,0.038703,3.7489,3.9564,0
45,14.135,-2.5287,1,0.31386,0.32235,0.98824,0.5,0.32486,-9.0678,64.155,-15.042,1.8524,8.2553,0.91598,0.32401,5.292,10.148,1.1199,0.90584,1.8701,7.895,6.9319,0.022653,6.6153,5.7177,0.028809,3.6213,3.6644,0
46,14.17,-2.5221,1,0.44423,0.32368,0.91176,0.5,0.25825,-9.1911,79.742,-13.536,1.7525,8.7455,0.93493,0.32,5.4799,10.602,1.1793,0.71362,1.9168,7.7093,7.3593,0.010541,6.8142,6.3357,0.021741,3.7353,4.0968,0
47,14.707,-2.5152,1,0.44178,0.32903,0.90929,0.5,0.2642,-8.7157,79.143,-14.355,1.6751,8.6209,0.9256,0.29909,4.4879,14.01,1.1994,0.77178,1.7426,7.8682,7.5571,0.011508,6.7304,6.2299,0.031721,3.5644,3.9199,0
48,14.582,-2.4802,1,0.43136,0.32071,0.89346,0.5,0.26252,-9.3326,80.229,-14.016,1.7307,8.7007,0.92246,0.32201,7.7806,9.6927,1.148,0.72121,2.0694,8.55,8.1628,0.01504,7.4782,6.9142,0.036319,3.8421,4.3003,0
49,14.677,-2.4739,1,0.44354,0.31527,0.90653,0.5,0.25993,-9.5771,77.785,-13.937,1.7235,8.8721,0.92001,0.32405,4.9864,15.888,1.1343,0.72098,1.9118,8.0591,7.7276,0.01166,7.4196,6.6002,0.027867,3.5839,3.9535,0
50,12.707,-2.5951,1,0.3883,0.30656,0.81326,0.5,0.31358,-7.1105,73.247,-16.455,1.7108,8.4428,0.91023,0.3073,5.1324,14.931,1.3212,0.62315,1.6683,7.3657,7.733,0.014404,6.2075,6.4417,0.035967,3.3402,4.1072,0
51,14.444,-2.4925,1,0.44956,0.29632,0.95087,0.5,0.26572,-8.3145,80.07,-16.021,1.6649,8.7073,0.93289,0.30229,4.8114,16.389,1.1984,0.74429,1.8073,7.6791,7.0988,0.011195,6.7481,6.0722,0.033273,3.3668,3.5407,0
52,14.607,-2.0744,1,0.40627,0.33493,0.9807,0.5,0.28207,-9.1015,85.331,-13.119,1.7308,8.7128,0.92622,0.38064,8.8944,18.324,1.1567,0.78736,2.2299,8.0566,7.0683,0.015052,6.5727,5.5548,0.029428,3.8252,3.9005,0
53,14.893,-2.4645,1,0.4318,0.30025,0.91827,0.5,0.25391,-8.9181,82.232,-14.092,1.7636,8.9509,0.94244,0.31799,4.7055,11.95,1.1751,0.74548,1.9929,8.0059,7.6119,0.010702,6.6834,6.2753,0.025167,3.7126,4.043,0
54,14.44,-2.4623,1,0.42771,0.30824,0.9457,0.5,0.27177,-8.6727,82.427,-13.858,1.7702,8.7263,0.93338,0.31196,7.7174,13.77,1.1626,0.77897,1.8167,8.2186,7.3434,0.013911,7.1673,6.1482,0.022971,3.5234,3.7257,0
55,15.049,-2.2651,1,0.47201,0.30965,0.93552,0.5,0.28316,-9.135,70.617,-13.974,1.6764,9.0572,0.92871,0.33665,4.1025,17.42,1.1354,0.76701,1.677,8.3345,7.7612,0.010024,7.2189,6.431,0.024974,3.2167,3.4384,0
56,14.256,-2.5197,1,0.4162,0.31598,0.95701,0.5,0.27125,-8.6858,77.345,-14.786,1.7368,8.5543,0.92353,0.32295,4.4197,12.364,1.1632,0.68907,2.0155,8.2221,7.4075,0.012426,6.9504,6.1209,0.029103,3.602,3.7638,0
57,13.863,-2.3778,1,0.36447,0.31841,0.84211,0.5,0.29199,-8.3779,81.791,-16.364,1.6257,8.6068,0.92406,0.31847,4.7694,17.619,1.2229,0.64892,1.5628,6.8717,7.1592,0.011797,5.7864,5.8598,0.028477,3.2216,3.8256,0
58,14.122,-2.3914,1,0.42198,0.29615,0.90155,0.5,0.25554,-7.9313,82.533,-16.639,1.6272,9.2252,0.9317,0.30801,6.817,13.349,1.1663,0.73283,2.0689,7.454,7.2531,0.011815,6.6248,6.2544,0.030503,3.7724,4.1844,0
59,14.72,-2.3266,1,0.45165,0.32521,0.89396,0.5,0.26875,-8.9161,80.445,-13.959,1.7025,8.9905,0.93803,0.28348,5.7538,12.154,1.2195,0.6775,2.0366,8.2418,7.9286,0.010664,6.9342,6.7228,0.025377,3.5048,3.9205,0
60,14.913,-2.4716,1,0.44296,0.32338,0.91221,0.5,0.25809,-9.0252,78.62,-13.862,1.7363,8.851,0.92734,0.31909,3.9279,12.749,1.1394,0.69941,2.0043,7.8714,7.6226,0.010508,7.1244,6.5407,0.027429,4.0125,4.3987,0
61,13.522,-2.4614,1,0.44337,0.32227,0.99098,0.5,0.25933,-9.4809,85.892,-11.716,1.7725,8.9362,0.93817,0.35186,4.3734,11.592,1.1349,0.65218,2.4374,8.411,7.351,0.012981,7.2427,5.9861,0.030561,3.9054,3.9409,0
62,13.835,-2.564,1,0.40565,0.33652,0.97283,0.5,0.27027,-8.9826,78.998,-12.878,1.7998,8.0913,0.94114,0.34436,4.0224,10.345,1.1382,0.71227,2.2844,7.9537,7.1102,0.014507,6.8163,5.8578,0.031628,3.8039,3.9101,0
63,14.338,-2.5562,1,0.39585,0.27889,0.84067,0.5,0.30783,-8.67,72.411,-16.359,1.6622,9.2073,0.90682,0.2966,6.2482,17.4,1.2737,0.58416,1.84,7.0757,7.2898,0.014729,6.077,6.0672,0.03107,3.4603,4.1162,0
64,15.77,-2.2955,1,0.44136,0.29945,1.006,0.5,0.27192,-9.3287,77.565,-12.42,1.8663,8.7221,0.92634,0.35966,4.1705,11.587,1.0778,0.9176,2.1274,8.3444,7.2934,0.010901,7.2123,6.0312,0.025956,4.0557,4.0315,0
65,14.785,-2.5049,1,0.44604,0.32913,0.87151,0.5,0.26817,-9.0982,74.31,-14.273,1.7016,8.9648,0.91462,0.34724,4.3158,13.72,1.1479,0.75867,1.7458,8.0343,7.9834,0.011613,7.3506,6.953,0.031239,3.7548,4.3084,0
66,14.696,-2.4763,1,0.38749,0.30936,0.84289,0.5,0.29097,-8.6828,84.419,-15.4,1.5485,9.4446,0.91622,0.28857,9.5609,23.636,1.2004,0.69174,1.8906,7.8784,8.058,0.014853,6.5914,6.6868,0.03814,3.9417,4.6764,0
67,14.527,-2.4272,1,0.44925,0.32119,0.91365,0.5,0.27408,-8.7373,68.887,-14.564,1.7634,8.8113,0.94291,0.3035,5.4482,11.987,1.1895,0.66127,1.9446,7.9976,7.5609,0.012633,6.6192,6.1708,0.030665,3.4891,3.8189,0
68,14.631,-2.4046,1,0.41762,0.34821,0.99181,0.5,0.28163,-10.55,80.318,-10.189,1.7585,8.6872,0.91608,0.3277,4.621,9.2479,1.077,0.84286,2.1125,8.306,7.253,0.012775,6.9217,5.9099,0.032212,3.8686,3.9005,0
69,14.668,-2.1297,1,0.43233,0.29092,0.9728,0.5,0.29248,-9.0593,81.944,-14.06,1.6087,9.2467,0.93307,0.34337,5.8897,18.065,1.1651,0.87311,2.173,8.1417,7.1884,0.012507,6.9419,5.7861,0.031397,3.9991,4.1109,0
70,14.709,-2.7305,1,0.4905,0.23947,1.1027,0.5,0.26102,-9.4205,72.158,-10.6,1.9064,8.8155,0.91411,0.31975,2.3977,9.8725,1.0931,1.3414,2.1175,8.7133,6.9541,0.012945,7.4918,5.502,0.036524,4.1885,3.7984,0
71,12.795,-2.4235,1,0.42883,0.30368,0.97899,0.5,0.27804,-8.7039,76.091,-15.275,1.6973,9.2238,0.93137,0.30474,5.636,15.123,1.2012,0.94008,2.1913,7.874,7.0831,0.015567,6.8546,5.8103,0.036211,4.1571,4.2463,0
72,14.261,-2.4502,1,0.40205,0.35355,1.0314,0.5,0.25663,-8.3798,69.646,-13.307,1.7648,8.6701,0.95397,0.31301,5.4225,11.468,1.134,0.91125,1.9963,8.6836,7.094,0.018125,7.4661,6.025,0.024556,3.5949,3.4854,0
73,14.424,-2.5379,1,0.41563,0.2711,0.89457,0.5,0.30511,-8.9408,78.583,-17.818,1.701,8.4645,0.92552,0.31686,4.6034,16.292,1.2102,0.61641,2.0768,8.0162,7.6055,0.018726,6.8073,6.0094,0.038618,3.671,4.1037,0
74,14.637,-2.4671,1,0.41546,0.32123,0.90702,0.5,0.27394,-8.8575,77.499,-13.809,1.8098,9.0513,0.93156,0.3411,5.2427,13.692,1.1612,0.67732,1.9257,7.9229,7.4327,0.01295,7.101,6.4154,0.031951,3.5069,3.8664,0
75,13.99,-2.5369,1,0.32724,0.39316,1.0025,0.5,0.25391,-8.7992,79.148,-12.985,1.7185,9.0565,0.94725,0.31055,4.1681,11.717,1.0885,0.89693,1.8382,8.1717,7.0272,0.017029,7.2156,6.2111,0.026309,3.6276,3.6186,0
76,14.065,-2.2402,1,0.46468,0.35835,1.0288,0.5,0.27621,-9.2204,46.398,-14.029,1.8548,9.4771,0.93587,0.30616,6.2029,11.653,1.1541,0.99725,2.1458,9.1965,7.5856,0.019128,7.5597,6.222,0.028931,3.9776,3.8662,0
77,14.779,-2.4751,1,0.43337,0.32031,0.91227,0.5,0.27342,-9.4011,72.617,-14.018,1.743,8.8159,0.91635,0.32776,5.9978,13.06,1.1477,0.6743,2.028,7.9751,7.5423,0.012467,7.0415,6.4835,0.033561,3.49,3.8257,0
78,15.11,-2.7164,1,0.39751,0.26379,0.98191,0.5,0.31956,-7.7354,67.347,-14.619,1.8337,8.7874,0.93424,0.31594,3.9534,10.14,1.2104,0.98584,1.8057,7.9008,6.9461,0.013283,6.475,5.3378,0.028233,3.7652,3.8346,0
79,14.039,-2.305,1,0.43565,0.31867,0.97377,0.5,0.26383,-9.3057,77.641,-14.906,1.6719,9.05,0.9259,0.36606,4.8248,11.842,1.0855,0.84219,2.1137,8.3515,7.3641,0.015522,7.1528,6.1202,0.03155,3.8344,3.9376,0
80,14.455,-2.4359,1,0.41942,0.2861,0.86971,0.5,0.30297,-9.1513,69.794,-16.681,1.7991,7.9918,0.92236,0.29737,7.4352,15.428,1.1492,0.67648,1.951,7.8428,7.6543,0.013612,6.6073,6.3081,0.042867,3.7211,4.2786,0
81,15.441,-2.4791,1,0.42892,0.33638,0.96549,0.5,0.26957,-8.6745,67.246,-13.483,1.813,9.0493,0.93001,0.34301,3.6772,12.588,1.1413,0.83447,1.9907,8.6262,7.8157,0.013013,7.6123,6.5367,0.030515,3.7693,3.9041,0
82,14.719,-2.3909,1,0.40896,0.26504,0.86121,0.5,0.30271,-9.117,80.512,-15.834,1.8402,8.0694,0.92924,0.31307,6.121,16.656,1.2314,0.6534,1.9061,7.6617,7.5257,0.013979,6.5035,6.0518,0.04254,3.7239,4.3241,0
83,14.738,-2.4831,1,0.437,0.32977,0.90445,0.5,0.26571,-8.5571,78.67,-13.455,1.7978,8.9824,0.93284,0.31214,5.677,12.624,1.1872,0.73692,1.908,8.165,7.6363,0.012347,6.9188,6.4025,0.020823,3.5301,3.9031,0
84,14.602,-2.4753,1,0.45399,0.32302,0.90624,0.5,0.27116,-8.7846,76.568,-14.394,1.7312,8.7259,0.91087,0.30111,4.9935,15.376,1.1874,0.67137,2.056,8.2394,7.7569,0.011301,7.0703,6.461,0.031084,3.8431,4.2407,0
85,14.54,-2.3959,1,0.44192,0.29547,0.99381,0.5,0.28279,-8.8755,76.135,-12.845,1.8248,8.7354,0.94256,0.34641,4.2286,14.762,1.1048,0.93593,2.0522,8.3421,7.2782,0.012076,7.1444,5.9391,0.034917,4.1289,4.1546,0
86,12.813,-2.4341,1,0.44313,0.34454,0.93625,0.5,0.26541,-9.0892,76.606,-17.365,1.6257,8.3873,0.92559,0.33661,4.1121,16.696,1.2348,0.70933,2.0257,7.3086,6.9364,0.014722,6.7113,6.1645,0.038537,3.6605,3.9097,0
87,6.8269,-2.6459,1,0.43622,0.32467,0.78878,0.5,0.28779,-10.158,93.729,-16.498,1.5801,9.1537,0.90807,0.26794,11.883,19,1.2105,0.58262,1.7477,7.8157,8.3445,0.040819,6.6912,6.9286,0.090156,3.5191,4.4615,0
88,14.314,-2.5141,1,0.38176,0.335,1.0365,0.5,0.27715,-8.214,68.961,-12.68,1.7107,8.9706,0.94419,0.33384,7.1362,12.01,1.1758,0.99328,2.0997,8.8215,7.1906,0.018925,7.8731,6.2272,0.02659,3.9215,3.7834,0
89,15.269,-2.4717,1,0.45019,0.30786,0.94351,0.5,0.27244,-9.0449,70.918,-14.33,1.6853,8.6304,0.93895,0.32799,3.3406,11.362,1.1552,0.74504,1.8575,8.1689,7.5449,0.010211,6.8643,5.9772,0.030977,3.4355,3.6412,0
90,14.91,-2.4872,1,0.3755,0.29577,0.87728,0.5,0.28743,-8.5792,87.136,-16.456,1.5806,8.7133,0.91329,0.33854,4.3222,15.626,1.1897,0.6506,2.0168,7.7294,7.683,0.012426,6.6405,6.4538,0.032289,3.6508,4.1615,0
91,13.394,-2.3709,1,0.41833,0.37029,1.1228,0.5,0.27978,-8.5133,56.165,-10.763,1.7702,9.6308,0.93599,0.33729,5.3423,7.3865,1.1073,1.0277,2.1654,8.6827,6.5372,0.019339,7.7114,5.5666,0.025871,3.7599,3.3487,0
92,14.121,-2.6859,1,0.43023,0.32965,0.99574,0.5,0.27291,-8.3448,58.322,-13.748,1.7481,9.0902,0.93161,0.29631,5.3059,9.9043,1.1764,0.6532,2.4803,8.4745,7.0832,0.015031,7.2404,5.9389,0.026606,3.878,3.8946,0
93,15.004,-2.1898,1,0.42969,0.27729,0.98086,0.5,0.2924,-9.2338,70.38,-14.42,1.8518,8.6909,0.92832,0.36578,4.2599,11.541,1.0999,0.7567,2.152,8.1561,7.2284,0.013261,6.845,5.8174,0.024144,3.6842,3.7561,0
94,14.015,-2.4969,1,0.44339,0.32793,0.88259,0.5,0.26095,-9.1007,81.685,-13.856,1.7431,8.943,0.92302,0.30351,6.8317,12.394,1.1715,0.67682,1.9855,7.947,7.6798,0.010962,6.8884,6.5228,0.030548,3.7933,4.2979,0
95,14.624,-2.2956,1,0.41312,0.28777,0.83652,0.5,0.33782,-9.3264,69.012,-17.017,1.7426,8.139,0.93074,0.31191,7.6702,18.73,1.2137,0.52956,1.8496,7.71,7.6986,0.015774,6.3052,6.3032,0.040002,3.3128,3.9602,0
96,14.337,-2.5631,1,0.40865,0.25012,0.85178,0.5,0.31774,-8.5424,73.126,-17.378,1.7456,8.2494,0.9377,0.29323,5.7727,17.465,1.1875,0.63189,1.9933,7.6657,7.7193,0.014874,6.4261,6.2695,0.03264,3.6754,4.315,0
97,14.325,-2.4912,1,0.4575,0.23105,0.94547,0.5,0.29609,-8.2822,77.848,-15.695,1.7801,9.4509,0.93311,0.27945,5.9835,16.241,1.2324,0.70819,2.015,8.1354,7.4539,0.013856,6.9591,6.118,0.038206,3.5107,3.7131,0
98,14.533,-2.6011,1,0.43621,0.32201,0.89265,0.5,0.25905,-8.9064,80.6,-14.522,1.7272,8.3773,0.90846,0.32356,3.3683,15.975,1.209,0.74219,1.9793,7.7431,7.6282,0.010988,6.8231,6.4206,0.030633,3.676,4.1181,0
99,14.255,-2.3383,1,0.42355,0.3396,0.97368,0.5,0.3071,-8.9534,56.228,-13.649,1.8422,8.803,0.91953,0.32623,4.723,11.006,1.1725,0.89625,1.8522,8.1302,7.3597,0.013437,6.8274,6.0158,0.030019,3.5454,3.6412,0
100,14.566,-2.6908,1,0.31698,0.29723,0.99322,0.5,0.28004,-9.0382,76.318,-15.719,1.7493,8.6742,0.90704,0.29327,5.9175,13.621,1.1648,0.92835,1.7907,8.342,7.1837,0.021063,7.1895,5.94,0.035151,3.4965,3.5203,0
101,14.131,-2.3571,1,0.40477,0.32089,0.94582,0.5,0.27627,-8.6671,78.585,-15.361,1.6936,8.9661,0.93019,0.3329,7.5596,16.306,1.1669,0.83769,1.7903,8.083,7.333,0.014622,6.96,6.1233,0.038767,3.6095,3.8163,0
