30,14.514,-2.307,1,0.41509,0.31657,0.86169,0.5,0.28972,-8.6311,82.487,-16.336,1.5691,9.1919,0.92605,0.41124,46.075,24.31,1.1505,0.7376,1.7985
31,14.822,-2.5309,1,0.42619,0.32913,0.88798,0.5,0.26366,-8.8649,80.096,-13.82,1.7283,8.9294,0.92994,0.44075,43.603,19.946,1.1134,0.74088,1.875
32,15.081,-2.4636,1,0.44329,0.31261,0.92286,0.5,0.26483,-8.8222,79.581,-13.93,1.7594,8.5368,0.91916,0.42392,32.791,22.269,1.1032,0.72637,1.9306
33,11.948,-2.6813,1,0.42988,0.30399,0.99692,0.5,0.2918,-9.7374,62.696,-14.603,1.7079,8.7941,0.92712,0.45673,39.432,27.695,1.0095,0.90984,1.7421
34,12.259,-2.5656,1,0.44183,0.33012,0.92892,0.5,0.26735,-9.2826,79.239,-13.489,1.7669,9.0781,0.93812,0.41186,38.915,25.78,1.0301,0.78253,1.7216
35,15.195,-2.3453,1,0.36572,0.35051,1.0903,0.5,0.24633,-8.9174,57.897,-15.091,1.7075,8.8105,0.92308,0.35932,50.724,22.145,1.0976,0.97454,1.9295
36,15.201,-2.417,1,0.51733,0.26969,0.81995,0.5,0.32735,-8.5706,70.607,-18.257,1.5908,9.7899,0.92831,0.44362,59.581,26.528,1.2551,0.55682,1.9612
37,14.129,-2.7096,1,0.43107,0.30055,0.87199,0.5,0.25096,-7.9733,79.746,-17.489,1.7336,8.4296,0.93305,0.4217,40.756,30.245,1.0361,0.65483,2.2062
38,14.468,-2.6331,1,0.30652,0.2008,0.8458,0.5,0.37464,-8.8585,70.414,-16.325,1.8119,7.9034,0.92477,0.43836,43.227,33.789,1.0645,0.57942,1.813
39,13.491,-2.4817,1,0.43568,0.31952,0.96529,0.5,0.27263,-8.907,81.54,-13.57,1.7987,8.4823,0.92504,0.50056,29.011,23.274,1.0271,0.82252,2.0562
40,15.144,-2.2908,1,0.38921,0.2759,0.88722,0.5,0.29125,-9.5149,79.19,-16.28,1.8315,8.2833,0.92424,0.43663,43.366,23.31,1.1863,0.6588,1.9571
41,14.445,-2.5392,1,0.44766,0.34085,0.91213,0.5,0.25988,-9.2682,65.323,-13.276,1.7964,8.8803,0.94121,0.42131,48.089,20.815,1.0662,0.68997,1.9705
42,13.891,-2.6295,1,0.40222,0.27548,0.93844,0.5,0.28844,-8.4418,81.969,-15.887,1.6718,8.6372,0.92183,0.43339,40.045,23.857,1.1046,0.81302,1.6387
43,13.963,-2.4116,1,0.40728,0.31589,0.93683,0.5,0.26366,-9.4831,76.32,-14.2,1.8198,9.0412,0.93234,0.5242,28.584,23.417,1.0587,0.75408,2.249
44,14.81,-2.4294,1,0.41865,0.28338,0.94756,0.5,0.28335,-9.077,79.694,-17.096,1.5936,8.7162,0.92592,0.40388,37.276,25.383,1.1082,0.69675,2.1427
45,14.135,-2.5287,1,0.31386,0.32235,0.98824,0.5,0.32486,-9.0678,64.155,-15.042,1.8524,8.2553,0.91598,0.44168,36.142,21.649,1.0743,0.90584,1.8701
46,14.17,-2.5221,1,0.44423,0.32368,0.91176,0.5,0.25825,-9.1911,79.742,-13.536,1.7525,8.7455,0.93493,0.42636,43.64,22.91,1.1346,0.71362,1.9168
47,14.707,-2.5152,1,0.44178,0.32903,0.90929,0.5,0.2642,-8.7157,79.143,-14.355,1.6751,8.6209,0.9256,0.41149,37.698,27.262,1.1639,0.77178,1.7426
48,14.582,-2.4802,1,0.43136,0.32071,0.89346,0.5,0.26252,-9.3326,80.229,-14.016,1.7307,8.7007,0.92246,0.43789,64.544,18.623,1.079,0.72121,2.0694
49,14.677,-2.4739,1,0.44354,0.31527,0.90653,0.5,0.25993,-9.5771,77.785,-13.937,1.7235,8.8721,0.92001,0.40229,52.322,32.791,1.0603,0.72098,1.9118
50,12.707,-2.5951,1,0.3883,0.30656,0.81326,0.5,0.31358,-7.1105,73.247,-16.455,1.7108,8.4428,0.91023,0.41446,34.595,28.691,1.2149,0.62315,1.6683
51,14.444,-2.4925,1,0.44956,0.29632,0.95087,0.5,0.26572,-8.3145,80.07,-16.021,1.6649,8.7073,0.93289,0.40896,37.268,30.467,1.0945,0.74429,1.8073
52,14.607,-2.0744,1,0.40627,0.33493,0.9807,0.5,0.28207,-9.1015,85.331,-13.119,1.7308,8.7128,0.92622,0.47369,42.717,37.651,1.0318,0.78736,2.2299
53,14.893,-2.4645,1,0.4318,0.30025,0.91827,0.5,0.25391,-8.9181,82.232,-14.092,1.7636,8.9509,0.94244,0.43222,29.733,22.621,1.1357,0.74548,1.9929
54,14.44,-2.4623,1,0.42771,0.30824,0.9457,0.5,0.27177,-8.6727,82.427,-13.858,1.7702,8.7263,0.93338,0.4459,41.252,25.468,1.0987,0.77897,1.8167
55,15.049,-2.2651,1,0.47201,0.30965,0.93552,0.5,0.28316,-9.135,70.617,-13.974,1.6764,9.0572,0.92871,0.53099,33.639,21.986,1.0852,0.76701,1.677
56,14.256,-2.5197,1,0.4162,0.31598,0.95701,0.5,0.27125,-8.6858,77.345,-14.786,1.7368,8.5543,0.92353,0.39136,39.176,24.519,1.0851,0.68907,2.0155
57,13.863,-2.3778,1,0.36447,0.31841,0.84211,0.5,0.29199,-8.3779,81.791,-16.364,1.6257,8.6068,0.92406,0.49437,32.056,29.693,1.0933,0.64892,1.5628
58,14.122,-2.3914,1,0.42198,0.29615,0.90155,0.5,0.25554,-7.9313,82.533,-16.639,1.6272,9.2252,0.9317,0.47829,27.799,21.544,1.0889,0.73283,2.0689
59,14.72,-2.3266,1,0.45165,0.32521,0.89396,0.5,0.26875,-8.9161,80.445,-13.959,1.7025,8.9905,0.93803,0.45796,32.477,18.437,1.1194,0.6775,2.0366
60,14.913,-2.4716,1,0.44296,0.32338,0.91221,0.5,0.25809,-9.0252,78.62,-13.862,1.7363,8.851,0.92734,0.48951,44.906,26.635,1.0474,0.69941,2.0043
61,13.522,-2.4614,1,0.44337,0.32227,0.99098,0.5,0.25933,-9.4809,85.892,-11.716,1.7725,8.9362,0.93817,0.40663,40.78,29.272,1.0476,0.65218,2.4374
62,13.835,-2.564,1,0.40565,0.33652,0.97283,0.5,0.27027,-8.9826,78.998,-12.878,1.7998,8.0913,0.94114,0.40887,48.288,29.366,1.0517,0.71227,2.2844
63,14.338,-2.5562,1,0.39585,0.27889,0.84067,0.5,0.30783,-8.67,72.411,-16.359,1.6622,9.2073,0.90682,0.41229,37.42,29.982,1.1752,0.58416,1.84
64,15.77,-2.2955,1,0.44136,0.29945,1.006,0.5,0.27192,-9.3287,77.565,-12.42,1.8663,8.7221,0.92634,0.50736,31.278,25.171,1.0264,0.9176,2.1274
65,14.785,-2.5049,1,0.44604,0.32913,0.87151,0.5,0.26817,-9.0982,74.31,-14.273,1.7016,8.9648,0.91462,0.3787,52.339,25.824,1.0986,0.75867,1.7458
66,14.696,-2.4763,1,0.38749,0.30936,0.84289,0.5,0.29097,-8.6828,84.419,-15.4,1.5485,9.4446,0.91622,0.39381,43.664,43.689,1.1213,0.69174,1.8906
67,14.527,-2.4272,1,0.44925,0.32119,0.91365,0.5,0.27408,-8.7373,68.887,-14.564,1.7634,8.8113,0.94291,0.45884,34.572,19.1,1.1253,0.66127,1.9446
68,14.631,-2.4046,1,0.41762,0.34821,0.99181,0.5,0.28163,-10.55,80.318,-10.189,1.7585,8.6872,0.91608,0.51495,43.31,16.644,1.0219,0.84286,2.1125
69,14.668,-2.1297,1,0.43233,0.29092,0.9728,0.5,0.29248,-9.0593,81.944,-14.06,1.6087,9.2467,0.93307,0.50771,39.554,24.085,1.0701,0.87311,2.173
70,14.709,-2.7305,1,0.4905,0.23947,1.1027,0.5,0.26102,-9.4205,72.158,-10.6,1.9064,8.8155,0.91411,0.4625,32.018,21.737,1.0293,1.3414,2.1175
71,12.795,-2.4235,1,0.42883,0.30368,0.97899,0.5,0.27804,-8.7039,76.091,-15.275,1.6973,9.2238,0.93137,0.49346,31.847,28.409,1.1121,0.94008,2.1913
72,14.261,-2.4502,1,0.40205,0.35355,1.0314,0.5,0.25663,-8.3798,69.646,-13.307,1.7648,8.6701,0.95397,0.37413,54.892,26.672,1.0382,0.91125,1.9963
73,14.424,-2.5379,1,0.41563,0.2711,0.89457,0.5,0.30511,-8.9408,78.583,-17.818,1.701,8.4645,0.92552,0.37961,52.56,28.823,1.1552,0.61641,2.0768
74,14.637,-2.4671,1,0.41546,0.32123,0.90702,0.5,0.27394,-8.8575,77.499,-13.809,1.8098,9.0513,0.93156,0.4658,33.378,23.911,1.064,0.67732,1.9257
75,13.99,-2.5369,1,0.32724,0.39316,1.0025,0.5,0.25391,-8.7992,79.148,-12.985,1.7185,9.0565,0.94725,0.47268,37.867,23.398,1.0034,0.89693,1.8382
76,14.065,-2.2402,1,0.46468,0.35835,1.0288,0.5,0.27621,-9.2204,46.398,-14.029,1.8548,9.4771,0.93587,0.42836,36.251,18.27,1.0934,0.99725,2.1458
77,14.779,-2.4751,1,0.43337,0.32031,0.91227,0.5,0.27342,-9.4011,72.617,-14.018,1.743,8.8159,0.91635,0.45346,41.073,24.257,1.0978,0.6743,2.028
78,15.11,-2.7164,1,0.39751,0.26379,0.98191,0.5,0.31956,-7.7354,67.347,-14.619,1.8337,8.7874,0.93424,0.43694,33.841,20.462,1.131,0.98584,1.8057
79,14.039,-2.305,1,0.43565,0.31867,0.97377,0.5,0.26383,-9.3057,77.641,-14.906,1.6719,9.05,0.9259,0.45006,35.689,22.351,1.0314,0.84219,2.1137
80,14.455,-2.4359,1,0.41942,0.2861,0.86971,0.5,0.30297,-9.1513,69.794,-16.681,1.7991,7.9918,0.92236,0.42938,41.666,25.286,1.0749,0.67648,1.951
81,15.441,-2.4791,1,0.42892,0.33638,0.96549,0.5,0.26957,-8.6745,67.246,-13.483,1.813,9.0493,0.93001,0.42943,46.805,25.143,1.0445,0.83447,1.9907
82,14.719,-2.3909,1,0.40896,0.26504,0.86121,0.5,0.30271,-9.117,80.512,-15.834,1.8402,8.0694,0.92924,0.43273,45.626,28.342,1.1472,0.6534,1.9061
83,14.738,-2.4831,1,0.437,0.32977,0.90445,0.5,0.26571,-8.5571,78.67,-13.455,1.7978,8.9824,0.93284,0.48174,33.895,21.143,1.1307,0.73692,1.908
84,14.602,-2.4753,1,0.45399,0.32302,0.90624,0.5,0.27116,-8.7846,76.568,-14.394,1.7312,8.7259,0.91087,0.39063,33.22,22.974,1.1303,0.67137,2.056
85,14.54,-2.3959,1,0.44192,0.29547,0.99381,0.5,0.28279,-8.8755,76.135,-12.845,1.8248,8.7354,0.94256,0.48245,35.655,23.389,1.0217,0.93593,2.0522
86,12.813,-2.4341,1,0.44313,0.34454,0.93625,0.5,0.26541,-9.0892,76.606,-17.365,1.6257,8.3873,0.92559,0.41945,37.146,39.617,1.1576,0.70933,2.0257
87,6.8269,-2.6459,1,0.43622,0.32467,0.78878,0.5,0.28779,-10.158,93.729,-16.498,1.5801,9.1537,0.90807,0.40413,40.053,30.748,1.0825,0.58262,1.7477
88,14.314,-2.5141,1,0.38176,0.335,1.0365,0.5,0.27715,-8.214,68.961,-12.68,1.7107,8.9706,0.94419,0.37932,60.326,28.775,1.0558,0.99328,2.0997
89,15.269,-2.4717,1,0.45019,0.30786,0.94351,0.5,0.27244,-9.0449,70.918,-14.33,1.6853,8.6304,0.93895,0.41234,28.381,18.99,1.1311,0.74504,1.8575
90,14.91,-2.4872,1,0.3755,0.29577,0.87728,0.5,0.28743,-8.5792,87.136,-16.456,1.5806,8.7133,0.91329,0.40754,54.975,42.179,1.1083,0.6506,2.0168
91,13.394,-2.3709,1,0.41833,0.37029,1.1228,0.5,0.27978,-8.5133,56.165,-10.763,1.7702,9.6308,0.93599,0.43105,43.275,16.591,1.0261,1.0277,2.1654
92,14.121,-2.6859,1,0.43023,0.32965,0.99574,0.5,0.27291,-8.3448,58.322,-13.748,1.7481,9.0902,0.93161,0.40709,49.502,20.618,1.0512,0.6532,2.4803
93,15.004,-2.1898,1,0.42969,0.27729,0.98086,0.5,0.2924,-9.2338,70.38,-14.42,1.8518,8.6909,0.92832,0.60402,25.295,17.51,1.0024,0.7567,2.152
94,14.015,-2.4969,1,0.44339,0.32793,0.88259,0.5,0.26095,-9.1007,81.685,-13.856,1.7431,8.943,0.92302,0.40995,46.507,24.008,1.0519,0.67682,1.9855
95,14.624,-2.2956,1,0.41312,0.28777,0.83652,0.5,0.33782,-9.3264,69.012,-17.017,1.7426,8.139,0.93074,0.52967,33.069,26.348,1.1519,0.52956,1.8496
96,14.337,-2.5631,1,0.40865,0.25012,0.85178,0.5,0.31774,-8.5424,73.126,-17.378,1.7456,8.2494,0.9377,0.38538,35.099,30.92,1.0719,0.63189,1.9933
97,14.325,-2.4912,1,0.4575,0.23105,0.94547,0.5,0.29609,-8.2822,77.848,-15.695,1.7801,9.4509,0.93311,0.35303,54.455,25.495,1.1229,0.70819,2.015
98,14.533,-2.6011,1,0.43621,0.32201,0.89265,0.5,0.25905,-8.9064,80.6,-14.522,1.7272,8.3773,0.90846,0.44127,30.378,27.759,1.1438,0.74219,1.9793
99,14.255,-2.3383,1,0.42355,0.3396,0.97368,0.5,0.3071,-8.9534,56.228,-13.649,1.8422,8.803,0.91953,0.49524,32.461,16.819,1.1087,0.89625,1.8522
100,14.566,-2.6908,1,0.31698,0.29723,0.99322,0.5,0.28004,-9.0382,76.318,-15.719,1.7493,8.6742,0.90704,0.33056,38.371,31.116,1.1084,0.92835,1.7907
101,14.131,-2.3571,1,0.40477,0.32089,0.94582,0.5,0.27627,-8.6671,78.585,-15.361,1.6936,8.9661,0.93019,0.50554,52.787,26.168,1.126,0.83769,1.7903
102,14.653,-2.8172,1,0.36001,0.21818,0.82559,0.5,0.28308,-9.291,82.676,-16.422,1.6131,9.5996,0.92934,0.36838,37.77,32.109,1.1059,0.65304,1.8747
103,14.859,-2.472,1,0.42667,0.31938,0.92606,0.5,0.26175,-8.7419,79.058,-14.407,1.7713,8.7786,0.9275,0.54736,37.94,19.752,1.0572,0.69177,2.1338
104,14.26,-2.1656,1,0.41591,0.34179,1.0648,0.5,0.23852,-9.0382,68.985,-14.526,1.6688,9.7795,0.94218,0.47011,33.87,19.569,1.0189,1.0629,1.9262
105,11.536,-2.4216,1,0.44738,0.39936,1.1121,0.5,0.31508,-10.969,25.883,-11.99,1.9634,7.9689,0.9349,0.45694,33.063,16.796,1.0623,1.1872,2.2782
106,13.997,-2.5726,1,0.43944,0.32364,0.95369,0.5,0.28949,-9.3485,64.261,-14.267,1.7032,9.0631,0.92701,0.40467,51.23,23.058,1.0526,0.72088,2.2388
107,14.921,-2.496,1,0.42372,0.32648,0.93967,0.5,0.25665,-8.7642,80.912,-14.31,1.7067,8.3775,0.92831,0.43133,31.237,28.281,1.0372,0.70079,2.0179
108,14.118,-2.4614,1,0.35508,0.33389,0.98761,0.5,0.28643,-8.7306,81.115,-14.059,1.8283,8.4167,0.93867,0.41731,31.265,24.358,1.0935,0.90381,1.7088
109,14.87,-2.5892,1,0.37572,0.31955,0.81814,0.5,0.27666,-8.9742,79.715,-16.889,1.5981,8.2795,0.92975,0.42027,33.427,30.786,1.2043,0.64595,1.6447
110,14.565,-2.3482,1,0.41452,0.32313,0.90101,0.5,0.28267,-8.5933,78.333,-14.326,1.8013,8.6833,0.92809,0.4199,62.918,28.981,1.0583,0.65265,2.2595
111,14.571,-2.3477,1,0.44515,0.33045,0.89656,0.5,0.26376,-9.4433,81.282,-13.436,1.7187,8.8627,0.92606,0.59218,32.097,20.752,1.0564,0.64773,2.109
112,15.069,-2.1452,1,0.43204,0.32027,0.92207,0.5,0.29305,-8.1889,75.435,-16.455,1.6239,8.9697,0.92796,0.49649,39.451,26.2,1.1415,0.72684,2.0122
113,14.792,-2.3315,1,0.40952,0.29895,0.87987,0.5,0.29627,-9.0881,77.816,-17.7,1.6805,8.6378,0.92447,0.47924,36.989,20.586,1.1271,0.70092,1.7309
114,14.954,-2.2834,1,0.36672,0.37117,0.96377,0.5,0.27609,-9.2617,71.316,-14.15,1.6816,8.725,0.93836,0.39177,43.287,25.897,1.0913,0.77804,1.8715
115,13.671,-2.4972,1,0.41506,0.31774,0.87747,0.5,0.28424,-8.9001,79.846,-16.121,1.6652,8.2166,0.92209,0.38641,37.137,30.527,1.24,0.68734,1.9721
116,13.686,-2.4667,1,0.44667,0.30095,0.92695,0.5,0.26644,-9.4414,79.661,-14.787,1.7533,8.7289,0.93405,0.4267,38.368,30.369,1.1355,0.66271,2.2629
117,14.656,-2.3534,1,0.30587,0.33824,0.84085,0.5,0.30638,-9.0978,79.364,-14.464,1.7811,8.4309,0.92411,0.4232,41.033,23.992,0.99001,0.53365,1.9478
118,13.752,-2.3704,1,0.42566,0.34711,1.051,0.5,0.26242,-11.179,78.044,-7.1925,1.9048,8.8404,0.94465,0.44822,45.987,16.688,0.98178,1.1515,1.9794
119,14.953,-2.4603,1,0.44809,0.32271,0.91782,0.5,0.26434,-8.9768,80.032,-13.328,1.7349,8.8841,0.9291,0.4259,35.574,26.225,1.118,0.72674,1.967
120,12.739,-2.5184,1,0.42156,0.3108,0.96542,0.5,0.26108,-8.8873,83.46,-15.446,1.6923,8.6714,0.92488,0.37893,42.382,37.252,1.1561,0.8137,1.8116
121,14.807,-2.3808,1,0.42694,0.30452,0.92566,0.5,0.27033,-9.0977,79.767,-14.985,1.7403,8.3309,0.90723,0.48806,34.241,28.156,1.1274,0.64956,1.8667
122,13.897,-2.4803,1,0.43886,0.3209,0.88881,0.5,0.26409,-9.46,78.661,-14.184,1.6986,8.8287,0.95999,0.44753,42.759,27.71,1.1327,0.69289,2.0191
123,14.735,-2.5054,1,0.31456,0.2957,0.97629,0.5,0.28616,-9.1113,80.026,-14.255,1.7648,8.0962,0.92822,0.42,31.526,29.814,1.0916,0.85665,1.9515
124,13.803,-2.6278,1,0.32269,0.29399,0.99513,0.5,0.32054,-8.2257,69.565,-17.005,1.791,7.8254,0.90901,0.40637,29.849,24.327,1.1074,0.87402,2.1593
125,14.495,-2.5255,1,0.44637,0.33591,0.9062,0.5,0.27322,-8.9054,68.945,-13.898,1.8427,8.5149,0.92776,0.38611,59.53,25.305,1.1479,0.76176,1.8898
126,13.793,-2.2904,1,0.4373,0.30271,1.0338,0.5,0.30636,-9.154,69.348,-12.801,1.976,7.4435,0.92439,0.46112,42.739,21.247,1.0829,0.95652,1.9541
127,14.066,-2.5095,1,0.40102,0.3345,0.9364,0.5,0.28241,-9.0996,78.525,-13.23,1.69,8.8229,0.92218,0.39728,46.073,30.943,1.0453,0.80844,2.0996
128,14.079,-2.5438,1,0.31561,0.33488,1.0445,0.5,0.30956,-9.002,68.866,-13.975,1.7021,8.6956,0.94671,0.39562,34.303,24.705,1.0512,1.0404,2.1324
129,15.125,-2.6493,1,0.46655,0.25505,0.9276,0.5,0.25036,-9.0473,67.304,-17.071,1.5863,8.7519,0.9168,0.39207,35.001,30.497,1.2173,0.88184,1.6532
130,11.971,-2.5313,1,0.47509,0.27539,1.0047,0.5,0.30111,-11.003,64.509,-11.363,1.987,7.0935,0.92828,0.46507,41.626,17.037,1.0379,0.9776,1.9822
131,13.275,-2.4924,1,0.45368,0.27495,0.75698,0.5,0.27542,-10.152,85.777,-17.132,1.7248,8.7092,0.92539,0.36624,54.091,26.76,1.1618,0.45068,1.7773
132,16.107,-2.3774,1,0.43283,0.32248,1.0472,0.5,0.27917,-9.4168,75.45,-9.8074,1.917,8.4806,0.93863,0.42865,52.048,28.968,1.0127,1.2346,1.7318
133,14.902,-2.442,1,0.43344,0.31756,0.86663,0.5,0.26283,-9.0824,80.599,-14.536,1.7896,8.6332,0.92521,0.48957,40.111,23.018,1.0994,0.6836,1.8654
134,14.647,-2.5374,1,0.46346,0.30662,0.87925,0.5,0.26645,-8.9957,75.064,-15.804,1.6885,8.4683,0.93312,0.37568,40.56,31.594,1.1432,0.59403,2.3846
135,14.739,-2.4453,1,0.41112,0.33618,0.8748,0.5,0.277,-8.9143,78.531,-14.542,1.7162,9.0757,0.92735,0.40265,48.412,24.036,1.1172,0.50417,2.0459
136,13.417,-2.6298,1,0.44905,0.25461,1.0075,0.5,0.28885,-6.7347,89.206,-15.661,1.6158,8.9596,0.9151,0.35121,42.994,34.6,1.215,0.99522,1.7684
137,14.911,-2.4719,1,0.43938,0.30894,0.908,0.5,0.26826,-9.0604,80.493,-13.257,1.7678,8.8896,0.93278,0.41473,50.227,21.663,1.1155,0.73439,1.9073
138,13.856,-2.6327,1,0.42363,0.32444,0.94533,0.5,0.29366,-6.8485,80.113,-14.555,1.7353,8.6446,0.93469,0.36196,44.147,28.343,1.0793,0.68511,2.2252
139,9.8218,-2.4654,1,0.61376,0.34001,1.1692,0.5,0.27004,-7.9505,71.449,-10.583,1.6955,9.2548,0.9535,0.44924,27.583,21.855,1.1503,1.2747,1.914
140,13.741,-2.4383,1,0.44023,0.32783,0.96649,0.5,0.29931,-9.2011,46.835,-14.017,1.9392,8.7417,0.93803,0.45755,41.382,19.512,1.0794,0.81889,2.0538
141,12.5,-2.5976,1,0.43605,0.26661,0.9504,0.5,0.27562,-9.1897,78.171,-15.702,1.6433,8.8679,0.93252,0.38886,38.993,33.759,1.1277,0.7927,2.1527
142,15.225,-2.5251,1,0.40508,0.30247,0.91326,0.5,0.27283,-8.819,81.984,-14.575,1.7126,8.8764,0.91446,0.44059,48.446,32.803,1.1523,0.65719,1.9448
143,14.842,-2.4936,1,0.43264,0.31789,0.91515,0.5,0.26165,-9.2452,78.089,-14.095,1.7362,8.6029,0.91756,0.38529,53.866,29.369,1.0357,0.6444,2.0125
144,14.217,-2.4024,1,0.44131,0.33978,1.1054,0.5,0.26781,-7.5262,79.09,-11.929,1.7658,8.5841,0.95172,0.38728,41.204,23.05,1.1426,1.117,1.9487
145,14.466,-2.4706,1,0.48607,0.3558,1.0559,0.5,0.27396,-8.0722,61.989,-12.251,1.6666,8.5936,0.94293,0.46806,28.777,21.302,1.0997,1.0729,2.069
146,14.854,-2.4409,1,0.4425,0.30009,0.89707,0.5,0.26816,-9.1207,77.66,-14.711,1.7323,8.7645,0.92836,0.41767,32.257,25.029,1.0899,0.69012,1.862
