29034,0.33099,5.9634,14.618,1.1331,2.0718,1.9246,14.874,-2.3376,1,0.43423,0.31181,0.94484,0.5,0.25339,-9.2104,78.745,-13.012,1.7291,8.8377,0.92892,2016,6,15,5,14
28810,0.38253,5.5094,18.049,1.1375,0.80152,1.9725,14.088,-2.3268,1,0.43254,0.32734,0.94985,0.5,0.25701,-9.1558,78.389,-12.064,1.7367,8.893,0.9283,2016,6,24,9,22
28810,0.38253,5.5094,18.049,1.1375,0.80152,1.9725,14.088,-2.3268,1,0.43254,0.32734,0.94985,0.5,0.25701,-9.1558,78.389,-12.064,1.7367,8.893,0.9283,2016,6,24,10,15
29034,0.33099,5.9634,14.618,1.1331,2.0718,1.9246,14.874,-2.3376,1,0.43423,0.31181,0.94484,0.5,0.25339,-9.2104,78.745,-13.012,1.7291,8.8377,0.92892,2016,7,4,7,40
29025,0.33592,5.7975,14.595,1.1472,1.8346,1.8691,14.764,-2.3716,1,0.4394,0.32411,0.88998,0.5,0.25866,-9.1447,80.011,-13.196,1.7121,8.885,0.92718,4.3051,4.8373,0,7.9365,7.6505,0.011072,6.9051,6.4322,0.027915,2016,7,4,20,39
29022,0.32352,5.6303,14.776,1.1582,1.8258,1.8519,14.767,-2.4808,1,0.44129,0.32129,0.87668,0.5,0.25906,-9.1212,80.37,-13.442,1.7268,8.8513,0.92608,4.2842,4.8869,0,7.8755,7.7152,0.011017,6.8493,6.4795,0.028481,2016,7,5,9,23
29021,0.32141,5.6488,14.867,1.1611,1.8528,1.8475,14.771,-2.4895,1,0.44043,0.32424,0.8723,0.5,0.25906,-9.1215,80.265,-13.642,1.7219,8.8284,0.92622,4.2853,4.9126,0,7.8636,7.7424,0.011105,6.8428,6.5078,0.02862,2016,7,5,16,26
29021,0.32135,5.6459,14.855,1.1614,1.8521,1.8469,14.771,-2.4895,1,0.44004,0.32415,0.87235,0.5,0.25921,-9.1217,80.267,-13.647,1.7296,8.8188,0.92622,4.283,4.9097,0,7.8609,7.739,0.011111,6.8386,6.5027,0.028621,2016,7,6,8,5
